SchoolName,Pincode,District
GYANJYOTI BIDYA PITH,785108,Jorhat
ALENGMORA JATIYA VIDYALAY,785108,Jorhat
SANKARDEV SISHU NIKETAN,785108,Jorhat
BETHEL CHRISTIAN SCHOOL,785010,Jorhat
CHARIGAON BHUJKHATI TRIBEL HS,785614,Jorhat
SANKARDEV BIDYAPEETH,785108,Jorhat
KRISNA KANTA HANDIQUE HIGH SCHOOL,785703,Jorhat
TRIBEDI SISHU KALYAN KENDRA,785001,Jorhat
DR. N.K.B. BALYA NIKETON,785001,Jorhat
BIDYA SARATHY JATIYA VIDYALAYA,785001,Jorhat
DHARMESWAR BARUAH SOWORONI SANKARDEV SISHU NIKETON,785101,Jorhat
CHINTAMONI ADARS.SISH. NIKETAN,785015,Jorhat
SRIMANTA SANKARDEV ACADEMY,785001,Jorhat
SADHANI JATIYA VIDYALAYA,785006,Jorhat
MALOWPATHAR JATIYA VIDYALAY,785108,Jorhat
DELHI PUBLIC SCHOOL,785006,Jorhat
PARBATIA HS,785006,Jorhat
SRI SRI BISHNUDEV GOSWAMI HS,785006,Jorhat
ARUNUDAYA BIDYAPITH,785006,Jorhat
BIDYUT KUNJA JATIYA VIDYALAY,785006,Jorhat
GYANJYOTI VIDYAPITH,785006,Jorhat
GURUKUL BIDYAPITH,785101,Jorhat
PRAJNADEEP BIDYALAYA,785630,Jorhat
PRAGJUTIKA ENG SCHOOL,785630,Jorhat
MORNING GLORY ENGLISH SCHOOL,785631,Jorhat
ANGSUKA VIDYAPITH,785630,Jorhat
BORHOLLA JATIYA BIDYALAYA,785631,Jorhat
HOBIBUL HUSSAIN SISHU NOKETON,785631,Jorhat
EDIFY SENIOR SECONDARY SCHOOL,785631,Jorhat
TITABOR JR COLLEGE,785630,Jorhat
JNAN JYOTI SHISHU NIKETON,785631,Jorhat
BANDARCHALIA JATIYA VIDHYALAYA,785633,Jorhat
KHARIKOTIA JATIYA BIDYALAYA,785633,Jorhat
DON BOSCO INTERNATIONAL SCHOOL,785633,Jorhat
ANGSUKA VIDYAPITH,785631,Jorhat
SRIMANTA SANKARDEV BIDYALAYA,785631,Jorhat
PADMA RAM SHARMA BALYA NIBASH,785630,Jorhat
PRAGATI JATIYA VIDYALAYA,785630,Jorhat
DIHINGIA ADARSHA HIGH SCHOOL,785630,Jorhat
EIGHTFORD ENGLISH SCHOOL,785620,Jorhat
PRANAB SAIKIA JATIYA VIDYALAYA,785632,Jorhat
MILAN BHUMI HIGH SCHOOL,785631,Jorhat
NAGABAT ANGSUKA VIDYAPITH,785631,Jorhat
NABIN CHANDRA SONOWAL JATIYA BIDYALAYA,785631,Jorhat
SAINT FRANSICE OF ASSISI,785630,Jorhat
DHEKIAJULI JATIYA VIDYALAYA,785009,Jorhat
MATRIBHASHA VIDYALAYA,785009,Jorhat
ARUHON JATIYA VIDYALAYA,785630,Jorhat
GREENFIELD ACADEMY,785630,Jorhat
JATIYA VIDYALAYA TITABAR,785630,Jorhat
"GYANDEEP JATIYA VIDYALAYA,TITABOR",785630,Jorhat
CONCEPT ENGLISH SCHOOL JR COLLEGE,785630,Jorhat
SANKARDEV SISHU NIKATON BAJALK,785631,Jorhat
TITABAR GIRLS JUNIOR COLLEGE,785630,Jorhat
PRAGJYOTIKA JR COLLEGE,785630,Jorhat
"BALYA NIKETAN,TITABAR",785630,Jorhat
SARVODAYA VIDYAPEETH,785630,Jorhat
SANKAR DEV SISHU NIKATAN,785631,Jorhat
MILON TIRTHA JATIYA VIDHYALAYA,785614,Jorhat
