SchoolName,Pincode,District
SANKAR AZAN ADARSHA BIDYALAYA (PVT),783332,Dhubri
HATIDHURA PUBLIC SCHOOL,783332,Dhubri
SAGUNCHARA JATIYA BIDYALAYA SAGUNCHARA,783332,Dhubri
BHASSANI GREEN LAND ACADEMY,783323,Dhubri
IDEAL RESIDENTIAL ALAMGANJ NOBLE ACADEMY,783339,Dhubri
RANGA MATI JATIYA VIDYALAYA,783339,Dhubri
HAZRAT AYSHA R MODEL ACADEMY,783331,Dhubri
BRAHMAPUTRA JATIYA BIDYALAYA,783324,Dhubri
EQRA ACADEMY,783324,Dhubri
"DHUBRI PUBLIC SCHOOL, DHUBRI",783324,Dhubri
ADABARI JATIYA BIDYALAYA,783324,Dhubri
"ANUNDORAM BOROOAH ACADEMY, DHUBRI",783323,Dhubri
BARAIBARI JATIYA VIDYALAYA,783339,Dhubri
BARAIBARI ADARSHA JATIYA BIDYALAYA,783339,Dhubri
ARUNODAY JATIYA VIDYALAYA,783324,Dhubri
GANGADHAR ACADEMY,783334,Dhubri
TIPKAI JATIYA BIDYALAYA CHIRAKHOWA,783339,Dhubri
BR MOLLAH ADARSHA VIDYALAYA,783331,Dhubri
"MAHATMA GANDHI ADARSHA VIDYALAYA, DURAHATI",783324,Dhubri
DURAHATI HIGH SCHOOL (2),783334,Dhubri
PROGRESSIVE ACADEMY,783324,Dhubri
ANUNDORAM BAROOAH JATIYA VIDYALAYA,783324,Dhubri
S.P. ENGLISH MEDIUM HIGH SCHOOL,783301,Dhubri
MUSKAAN EDUCARE,783301,Dhubri
Z. ACADEMY AN ENGLISH MEDIUM SCHOOL,783324,Dhubri
"DHARMASALA JATIYA VIDYA, DHARMASALA",783324,Dhubri
"SANKARDEV JATIYA BIDYALAY,DHARMASALA",783324,Dhubri
BETHEL BAPTIST MISSION SCHOOL,783301,Dhubri
HAPPY CONVENT SCHOOL,783301,Dhubri
"SANKARDEV SHISHU VIDYA NIKETAN,DHUBRI",783301,Dhubri
PARADISE CONVENT SCHOOL,783301,Dhubri
CITYLAND GYAN JYOTI BIDYALAYA,783323,Dhubri
"SUNRISE MODEL ACADEMY, DHUBRI",783323,Dhubri
DHUBRI JATIYA VIDYALAYA (PVT),783324,Dhubri
"ARADHANA ACADEMY, DHUBRI",783324,Dhubri
RISHI AUROBINDO CONVENT SCHOOL,783324,Dhubri
"AJMAL SENIOR SECONDARY SCHOOL, DHUBRI",783324,Dhubri
ROYAL PUBLIC SENIOR SECONDARY SCHOOL,783324,Dhubri
RASARAJ JATIA VIDYALAYA (PVT),783324,Dhubri
GREEN FIELD JUNIOR COLLEGE,783324,Dhubri
APOLLO ENGLISH MEDIUM SCHOOL,783325,Dhubri
VIDYASAGAR SENIOR SECONDARY SCHOOL,783324,Dhubri
"SANKAR AZAN ADARSHA BID, S.FALIMARI",783325,Dhubri
FALIMARI S. A. ADARSHA BIDYALAYA,783325,Dhubri
SHUKLODHWAJ JATIYA BIDYALAYA,783331,Dhubri
GAURIPUR JATIYA VIDYALAYA,783331,Dhubri
ST STEPHENS SCHOOL,783331,Dhubri
JIBAN JYOTI JATIYA VIDYALAYA,783331,Dhubri
SYNOD ENGLISH MISSION SCHOOL,783331,Dhubri
"SHANKARDEV SHISHU NIKETAN, GAURIPUR",783331,Dhubri
ADARSHA JATIYA BIDYALAYA,783331,Dhubri
OXBRIDGE ACADEMY,783331,Dhubri
YOUNG SUN ENGLISH SCHOOL,783331,Dhubri
"MARYAM AJMAL SENIOR SECONDARY SCHOOL, GAURIPUR",783331,Dhubri
"AJMAL SENIOR SECONDARY SCHOOL, GAURIPUR",783331,Dhubri
BIHOGI JATIYA VIDYALAYA,783331,Dhubri
BIDYA MANDIR,783331,Dhubri
"GERAMARI JATIYA VIDYALAYA, MURIALIGHAT",783339,Dhubri
GASPARA SANKAR AZAN ADARSHA VIDYALAYA,783325,Dhubri
S. K. JHAGRARPAR NEW JATIYA BIDYALAYA,783325,Dhubri
PRAGATI ADARSHA JATIYA VIDYALAYA,783325,Dhubri
J. P. RAMDHENU JATIYA BIDYALAYA,783325,Dhubri
"J. M. ENGLISH SCHOOL, JHAGRARPAR",783325,Dhubri
NORTH EAST GLOBAL SCHOOL,783325,Dhubri
JHAGRARPAR SANKAR AZAN ADORSHA BIDYALAYA,783325,Dhubri
"JHAGRARPAR JATIYA VIDYALAYA, JHAGRARPAR",783324,Dhubri
JHALER ALGA JANA SIKSHA JATIYA BIDYALAYA,783331,Dhubri
GYANODOY ASSOM JATIO BIDYALOYA,783339,Dhubri
GYANJYOTI JATIYA BIDYALAYA,783324,Dhubri
NAIMULLAH JATIYA VIDYALAYA,783324,Dhubri
NEHRU JATIYA BIDYALAYA,783324,Dhubri
KAIMBHASANI JATIYA BIDYALAYA,783324,Dhubri
KATOLTOLA JATIYA VIDYALAYA,783331,Dhubri
MADHYA MADHUSOULMARI JATIYA BIDYALAYA,783331,Dhubri
ADARSHA JATIYA VIDYALAYA,783331,Dhubri
"SUN LIGHT JATIYA VIDYALAYA, M-ALGA",783349,Dhubri
ASHARIKANDI JATIO VIDYALAYA,783331,Dhubri
ASHARIKANDI SANKAR AZAN JATIO VID.,783331,Dhubri
ASHARIKANDI HIGH SCHOOL (2),783331,Dhubri
"DR. BHUPEN HAZARIKA JATIYA VIDYALAYA, MADAIKHALI",783331,Dhubri
KATLAMARI EUNUSIA JATIYA VIDYALAYA,783339,Dhubri
VELARGAON JATIYA BIDYALAYA,783324,Dhubri
BHELARGAON UCCHA PRATHAMIC JATIYO BIDYALAYA,783324,Dhubri
SHILGHAGRAI JATIYA BIDYALAYA,783324,Dhubri
PATAMARI JATIYA BIDYALAYA,783324,Dhubri
NOBLE ACADEMY PODMER ALGA,783339,Dhubri
CHAPGARH H.F.M. ACADEMY HS SCHOOL (2),783331,Dhubri
MATIABAG JATIYA BIDYALAYA,783331,Dhubri
SHILAIR KACHARI JATIYA BIDYALAYA,783331,Dhubri
"HAPPY CHILD ACADEMY, PANBARI",783339,Dhubri
EDUCATIONAL RESEARCH &NOBLE ACADEMY,783339,Dhubri
NABODAYA JATIYA VIDYALAYA,783339,Dhubri
"ASOM JATIO BIDYALAYA, JORUARCHAR",783339,Dhubri
SHIKSHA JYOTI JATIYA BIDYALAYA,783331,Dhubri
SHILAIRPAR JANATA JATIYA VIDYALAYA,783331,Dhubri
"GYANDEEP JATIYA BIDYALAYA, MOTIRCHAR",783324,Dhubri
CHILARAI JATIYA BIDYALAYA,783324,Dhubri
BIHOGI JATIYA BIDYALAYA,783324,Dhubri
LITTLE FLOWER ENGLISH SCHOOL,783331,Dhubri
GAURIPUR PUBLIC SCHOOL,783331,Dhubri
NABAJYOTI JATIYA VIDYALAYA PANBARI,783339,Dhubri
"ADHYAYAN ACADEMY, PANBARI",783339,Dhubri
LACHIT JATIYA VIDYALAYA,783325,Dhubri
NAVA JYOTI JATIYO VIDYALAYA,783325,Dhubri
GYAN JYOTI JATIYA BIDYALAY,783325,Dhubri
DHUBRI ADARSHA JATIYA BIDYALAYA,783325,Dhubri
SANKAR AZAN ADARSHA BIDYALAYA,783323,Dhubri
ST AGASTYA HIGH SCHOOL,783325,Dhubri
GYAN GYOTY JATIYA VIDALAYA,783331,Dhubri
MORIOM JATIYA BID.POYESTI CHALAKURA,783325,Dhubri
"GYANDEEP ACADEMY, MEDORTARY",783330,Dhubri
GAJARIA ADHARSHA JATIA BIDYALAYA,783330,Dhubri
PROGATI JATIYA VIDYALAYA,783349,Dhubri
GIAN BIKASH JATIYA VIDYALAYA,783348,Dhubri
DR. ZAKIR HUSSAIN ENGLISH SCHOOL,783348,Dhubri
BANGALIPARA ADARSHA ACADEMY,783348,Dhubri
JEEBAN JYOTI ADHUNIK JATIYA BIDYALAYA,783349,Dhubri
FUTKIBARI JATIYA BIDYALAYA,783345,Dhubri
GYAN DEEP JATIYA BIDYALAYA,783349,Dhubri
"STAR JATIYA BIDYALAYA, GUTIPARA",783349,Dhubri
"BAPUJI JATIYA BIDYALAYA, GUTIPARA",783349,Dhubri
GYANALAYA JATIYA VIDYALAYA,783348,Dhubri
NUR ADORSHA JATIYA BIDYALAYA,783345,Dhubri
GYANPEETH JATIYA BIDYALAYA,783349,Dhubri
"SANKARDEV SHISHU NIKETAN, LUTAPARA",783345,Dhubri
THAKUR ALGA GYAN JYOTI JATIYA BIDYALAYA,783348,Dhubri
CHUNARIPARA NAVODAYA VIDYALAYA,783348,Dhubri
SADHURCHAR NABA JYOTI ADARSHA JATIYA BIDYALAYA,783348,Dhubri
NAYER ALGA GYAN JYOTI JATIYA BIDYALAYA,783348,Dhubri
"JANA JAGARAN JATIYA VIDYALAYA, HAZIPARA",783348,Dhubri
NAYER ALGA ROYAL ACADEMY,783348,Dhubri
HAZRAT UMAR FARUK(R) ADARSHA JATIYA VIDYALAYA,783348,Dhubri
SANKARDEV SISHU NIKETAN,783337,Dhubri
SUN SHINE ENGLISH SCHOOL,783337,Dhubri
SOUTH POINT ENGLISH SCHOOL,783337,Dhubri
TORUN JATIYA VIDYALAYA,783349,Dhubri
BONDIHANA SAMAZ KALYAN JATIYA VID,783349,Dhubri
"ADARSHA JATIYA BIDYALAYA, BONDIHANA",783349,Dhubri
NOOR JATIYA BIDYALAYA,783349,Dhubri
SANKAR AJAN ADARSHA VIDYAPITH,783345,Dhubri
GYANADOY JATIYA BIDYALAY,783345,Dhubri
TOPPARA JHAWPARA I.GANDHI JATIO VID,783339,Dhubri
GREEN VALLEY PUBLIC SCHOOL,783348,Dhubri
BRIGHT CAREER ACADEMY,783348,Dhubri
SUNFLOWER ENGLISH MEDIUM HIGH SCHOOL,783348,Dhubri
NAVODAYA JATIYA BIDYALAYA,783348,Dhubri
B S KONMOINA JATIYA VIDYALAYA,783348,Dhubri
"EDEN VALLEY SCHOOL, BILASIPARA",783348,Dhubri
DR. A.P.J. ABDUL KALAM ACADEMY,783348,Dhubri
NAVODAYA JATIYA VIDYALAYA,783348,Dhubri
"SANKAR AZAN JATIYA VIDYALAYA, LAKHIGANJ",783345,Dhubri
"VIDYASAGAR ACADEMY, LAKHIGANJ",783345,Dhubri
MILIJULI JATIYA VIDYALAYA,783351,Dhubri
NAVODAYA MODEL SCHOOL,783339,Dhubri
K M LITTLE FLOWER ENGLISH MED. HIGH SCHOOL,783348,Dhubri
"SANKARDEV SHISHU ARU VIDYA NIKETAN,BILASIPARA",783348,Dhubri
ARUNODAY JATIYA BIDYALAYA,783348,Dhubri
BRAHMAPUTRA VALLEY ACADEMY,783348,Dhubri
ROYAL ACADEMY,783348,Dhubri
