SchoolName,Pincode,District
GURUKUL (AN INSTITUTE OF EDUCATION),785685,Sivasagar
SINGIBILL JATIYA BIDYALAYA,785696,Sivasagar
ADARSA VIDYA BHAWAN,785685,Sivasagar
GURUKUL(AN INSTITUTE OF EDUCATION),785685,Sivasagar
NAZIRA JATIYA VIDYALAYA,785685,Sivasagar
SANKARDEV VIDYA NIKETAN,785685,Sivasagar
SANKARDEV JUNIOR COLLEGE,785685,Sivasagar
SWARAJ ACADEMY,785685,Sivasagar
SIMALUGURI RASTRAVASA BIDYALAYA,785686,Sivasagar
KIDS' CAMP SCHOOL,785685,Sivasagar
VIVEKANANDA KENDRIYA VIDYALAY,785685,Sivasagar
VED ACADEMY SENIOR SECONDARY SCHOOL,785686,Sivasagar
MARKAZ ACADEMY,785686,Sivasagar
NAZIRA JUNIOR COLLEGE,785685,Sivasagar
KENDRIYA JATIYA VIDYALAYA,785684,Sivasagar
"CHILDREN HOUSE, NAMTI",785684,Sivasagar
ADARSHA SIKSHA BHAWAN,785640,Sivasagar
PURNA VIKASH CENTRAL SCHOOL,785640,Sivasagar
SHANKARDEV SHISHU NIKETAN MELACHAKAR SIVASAGAR,785640,Sivasagar
SOPHY MERCY MEM. SCHOOL,785640,Sivasagar
SIVASAGAR JUNIOR COLLEGE,785640,Sivasagar
SARATHI JUNIOR COLLEGE,785640,Sivasagar
GODHULA BROWN M.ENG H.S.,785640,Sivasagar
KARMASHRI HITESWAR SAIKIA LPS,785685,Sivasagar
SANTINIKETAN SCHOOL,785685,Sivasagar
JOVIAL VALLY SCHOOL,785685,Sivasagar
KHANAMUKH JATIYA VIDYALAYA,785682,Sivasagar
CENTREL TAI ACADEMY,785673,Sivasagar
