SchoolName,Pincode,District
SWAMI VIVEKANANADA JUNIOR COLLEGE,788725,Karimganj
ISHWAR CHANDRA VIDYA SAGAR VIDYANIKETAN,788725,Karimganj
SWAMIJI JNANPEETH SCHOOL,788726,Karimganj
SKYLARK ACADEMY,788726,Karimganj
TUKERBAZAR SISHU BIKASH ACADEMY,788723,Karimganj
KORAK BIKASH VIDYANGAN,788723,Karimganj
N.H.ROYAL VIDYAPITH,788723,Karimganj
SUNATULA MODEL ACADEMY,788723,Karimganj
KISHORE BIKASH HIGHER SECONDARY SCHOOL,788719,Karimganj
KORAK BIKASH VIDYANGAN,788719,Karimganj
SOUTH KARIMGANJ AMC MODEL COLLEGE (JR),788734,Karimganj
ELITE ENGLISH ACADEMY,788719,Karimganj
BOROSOBRI SUNSHINE ACADEMY,788728,Karimganj
MADHAB PUR VLP SCHOOL,788728,Karimganj
ADARSHA SISHU VIDYAPITH,788728,Karimganj
NATHPARA VLP,788724,Karimganj
KEUTI BANGLA ACADEMY,788723,Karimganj
DEFALALA PUBLIC SCHOOL,788724,Karimganj
JURBARI BURAKHALA VLP,788724,Karimganj
AL-SADIQUE ACADEMY LAKHIPUR,788724,Karimganj
SWAMI VIVEKANANDA VIDYANIKETAN VLP,788725,Karimganj
KORAK BIKASH VIDYANGAN,788725,Karimganj
DEWBARI MOQTAB,788724,Karimganj
KORAK BIKASH VIDYANGAN,788725,Karimganj
BORO HATAI TRIBAL LPS,788726,Karimganj
MODEL BANGLA ACADEMY,788724,Karimganj
SOUTH POINT ENGLISH SCHOOL,788724,Karimganj
SUNDARBABU M.E. SCHOOL,788724,Karimganj
HOLY CHILDREN HIGH SCHOOL,788724,Karimganj
MODERN ENGLISH SCHOOL,788724,Karimganj
PRANABANANDA VIDYA MANDIR,788724,Karimganj
RISING ACADEMY,788724,Karimganj
PIPLAGOOL CHA-BAGAN MES VENTURE,788725,Karimganj
MADANI BANGLA ACADEMY,788724,Karimganj
MADANI JUNIOR COLLEGE,788724,Karimganj
KAILASH NATH MEMORIAL VLP,788725,Karimganj
LITTLE FLOWER ENGLISH MEDIUM SCHOOL,788727,Karimganj
MAKUNDA CHRISTIAN HIGH SCHOOL,788727,Karimganj
KUSHUM BIKASH VIDYAPITH,788728,Karimganj
ROYAL PUBLIC SCHOOL,788725,Karimganj
MUJOMIL ALI ME SCHOOL,788728,Karimganj
"CENTRAL PUBLIC SCHOOL, PATHARKANDI",788724,Karimganj
GOOD WILL VLP,788734,Karimganj
ANIPUR ADARSHA VIDYANIKETAN,788734,Karimganj
BLUE BIRD ACADEMY,788735,Karimganj
AL IQRA NATIONAL ACADEMY,788734,Karimganj
KIDS ZONE PLAY SCHOOL,788736,Karimganj
ALOMCHARRA MODEL SCHOOL,788733,Karimganj
SISHU BIKASH VIDYAPITH,788152,Karimganj
JIBAN JYOTI ADARSHA BIDYANIKETAN,788734,Karimganj
MODEL PUBLIC SCHOOL,788156,Karimganj
RELIANT PUBLIC SCHOOL,788720,Karimganj
SARASWATI VIDYA NIKETAN,788734,Karimganj
NEW BABYLAND ENGLISH SCHOOL,788734,Karimganj
KALAGANG TRIBEL VLP,788737,Karimganj
BIRAJAPUR TRIBEL LP SCHOOL,788737,Karimganj
SARASWATI VIDYANIKETAN,788736,Karimganj
GYANDEEP ENGLISH ACADEMY,788733,Karimganj
SANJOY NATH NATIONAL ACADEMIC,788733,Karimganj
NAZRUL SARANI VLP SCHOOL,788156,Karimganj
UTTAR KALAPANI LP SCHOOL,788734,Karimganj
SAMAJ KALYAN VLP SCHOOL,788734,Karimganj
NAVODAYA [PUBLIC HIGH SCHOOL,788735,Karimganj
TASMIN SULTANA MAKTAB MADRASSA,788734,Karimganj
MUHIB ALI LP SCHOOL,788735,Karimganj
MUHIB ALI MEMORIAL MAKTAB MADRASSA,788735,Karimganj
STAR ACADEMY,788735,Karimganj
SHAH BOKSHALLI NATIONAL ACADEMY,788735,Karimganj
