SchoolName,Pincode,District
LITTLE STAR ENGLISH MEDIUM SCHOOL,787031,Lakhimpur
SUBANSIRI SEVASHRAM VIDYAPITH JR. COLLEGE,787031,Lakhimpur
CHANDMARI JATIYA VIDYALAYA,787001,Lakhimpur
B.B. ACADEMY,787001,Lakhimpur
LAKHIMPUR NATIONAL ACADEMY,787001,Lakhimpur
SARBESWAR BARUAH HINDI HS,787001,Lakhimpur
HOLY CHILD ENG. MEDIUM SCHOOL,787001,Lakhimpur
ASSAM PUBLIC SCHOOL,787001,Lakhimpur
JOHN FIRTH CHRISTIAN ENGLISH HS,787001,Lakhimpur
B.B.C.M. SHANKARDEV SHISHU VIDYA NIKETAN,787001,Lakhimpur
GENIUS ACADEMY,787031,Lakhimpur
"VALLEY VIEW SCHOOL, LAKHIMPUR",787001,Lakhimpur
JATIYA VIDYALAYA,787001,Lakhimpur
"SANKARDEV SISHU NIKETAN, BADHAKARA",787032,Lakhimpur
BADHAKARA JUNIOR COLLEGE,787032,Lakhimpur
SANATAN SANSKRIT VIDYALAYA,787056,Lakhimpur
"JATIYA BIDYALAYA, SEAJULI",787032,Lakhimpur
NORTH POINT ENGLISH SCHOOL,787052,Lakhimpur
GRACE ENGLISH SCHOOL,787051,Lakhimpur
"SANKARDEV SISHU NIKETON, LILABARI",787051,Lakhimpur
L.N. BEZBARUAH ENGLISH SCHOOL,787051,Lakhimpur
ST. MARYS HS,787001,Lakhimpur
DIRGHA MAJGAON HSS,787032,Lakhimpur
"SHANKARDEV SHISHU NIKETON, SEAJULI",787032,Lakhimpur
BROOKFIELD SCHOOL,787001,Lakhimpur
PADUMONI JATIYA VIDYALAYA,787032,Lakhimpur
BHOLABORI JATIYA VIDYLAYA,787033,Lakhimpur
"SANKARDEV SHISHU NIKETON, MADHUPUR",787033,Lakhimpur
NARAYANPUR JATIYA VIDYALAYA,784164,Lakhimpur
PHULANI KHAT HIGHER SECONDARY SCHOOL,784164,Lakhimpur
SANKARDEV SHISHU NIKETAN,784165,Lakhimpur
"POLYGON ACADEMY, DHALPUR",784164,Lakhimpur
"KRISNA KANTA HANDIQUE BIDYA MANDIR, BHELAIMORA",784165,Lakhimpur
BHIBIRAM HAZARIKA COLLEGE,784165,Lakhimpur
DHALPUR JATIA VIDYALAYA,784165,Lakhimpur
SANKARDEV JATIYA BIDYALAYA,784165,Lakhimpur
GYAN JYOTI ACADEMY,784164,Lakhimpur
POLYGON JUNIOR COLLEGE,784164,Lakhimpur
"GYANJYOTI JUNIOR COLLEGE, NARAYANPUR",784164,Lakhimpur
ZENITH ACADEMY,784164,Lakhimpur
"GYANBHARATI SENIOR SECONDARY, NARAYANPUR",784164,Lakhimpur
"EKRIT ACADEMY, NARAYANPUR",784164,Lakhimpur
SANKERDEV SISHU NIKETON,784164,Lakhimpur
JIGYASHA JATIYA VIDYALAY,784164,Lakhimpur
CENTRAL ENGLISH CHOOL,784164,Lakhimpur
"SANKERDEV JATIA VIDYALAYA, PANBARI",784164,Lakhimpur
"UNION PUBLIC SCHOOL, NARAYANPUR",784164,Lakhimpur
"ROYAL ACADEMY, NARAYANPUR",784164,Lakhimpur
MADHABDEV JATIYA VIDYALAYA,784164,Lakhimpur
"SANKARDEV SISHU VIDYA NIKETAN, BHOGPUR",787033,Lakhimpur
"JATIYA VIDYALAYA, PITHAGURI",784164,Lakhimpur
"MALEI AND SHELUNGBA MEMORIAL SCHOOL, BANDERDEWA",784164,Lakhimpur
"BRAHMAPUTRA ACADEMY ENGLISH SCHOOL, BANDERDEWA",784164,Lakhimpur
SANKARDEV SISHU NIKETON,784163,Lakhimpur
GYANBHARATI VIDYAPITH,784164,Lakhimpur
"SANKERDEV JATAYA VIDYALAYA, TATIBAHAR",784164,Lakhimpur
ORIENT ACADEMY,784164,Lakhimpur
VOLANT ACADEMY,787033,Lakhimpur
SANKARDEV SISU NIKETON,784164,Lakhimpur
PICHALA NATIONAL ACADEMY,784164,Lakhimpur
"PICHALA JATAYA VIDYALAYA, PICHALAGURI",784164,Lakhimpur
"SANKERDEV SISHU VIDYA NIKETAN, SIMALUGURI",784165,Lakhimpur
"SHANKARACHARYA ACADEMY JUNIOR COLLEGE, SIMALUGURI",784164,Lakhimpur
RONGATI JATIYA VIDYALAYA,784165,Lakhimpur
BRAHMAPUTRA ACADEMY ENGLISH SCHOOL,784165,Lakhimpur
BORCHALA JATIA BIDYALAYA,787023,Lakhimpur
Borgula Jyandeep Jatiya Bidyalaya,787052,Lakhimpur
Dejoo Jatiya Bidyalaya,787032,Lakhimpur
SANKERDEV SISHUNIKETAN,787031,Lakhimpur
SONAPUR PUKHURIA HSS,784160,Lakhimpur
ST PAULS HS,787023,Lakhimpur
NOWBOICHA JATIYA VIDYALAYA,784160,Lakhimpur
KULAMUA JANAJATI HS,787052,Lakhimpur
"PRANJAN DEEP ACADEMY, NOWBOICHA",787023,Lakhimpur
SANKERDEV SISHU NIKETAN,787023,Lakhimpur
DIMORUGURI GIRLS HS,787023,Lakhimpur
SANKARDEV SHISHU NIKETON KHAGA,787052,Lakhimpur
Little Flower Academy,787031,Lakhimpur
RAJIV GANDHI MEMORIAL HS,787023,Lakhimpur
"NEW MODEL ENGLISH SCHOOL, DOOLAHAT",787023,Lakhimpur
BALITIKA JATIYA BIDYALAYA,787023,Lakhimpur
Assam Darul Ulam Balitika Madrassa,787032,Lakhimpur
Balijan Adarsha Jatiya Vidyalaya,787052,Lakhimpur
SANKERDEV SISHU NIIKETON,787052,Lakhimpur
Phukandoloni Kariul Hafizia Madrassa,787032,Lakhimpur
DUP Academy,787052,Lakhimpur
"SANKARDEV SISHU NIKETAN, SALMORA",787052,Lakhimpur
BALIDING ISLAMIA MEM,787031,Lakhimpur
Maria's Children Academy,787052,Lakhimpur
"SHANKARDEV SHISHU NIKETAN, AGHARAMILE",787052,Lakhimpur
SANKERDEV SISHUNIKETAN,787023,Lakhimpur
ADISUTI JANAJATI HS,787052,Lakhimpur
DAFALAKATA JANAJATI HS SCHOOL,787052,Lakhimpur
"SANKARDEV SISHU NIKETAN, NA-ALI",787052,Lakhimpur
SUMANIA RADANG DHUIMUKH HIGH SCHOOL,787052,Lakhimpur
SANKARDEV SHISU NIKETAN,787031,Lakhimpur
Orbit Public School,787052,Lakhimpur
AZAD ACADEMY JUNIOR COLLEGE,787031,Lakhimpur
SANKAR DEV SISHU NIKETON,787034,Lakhimpur
DONYI POLO GLOBAL ACADEMY,787034,Lakhimpur
JATIYA VIDYALAYA,787034,Lakhimpur
SANKARDEV SISHU VIDYA NIKETON,787058,Lakhimpur
SUVIDYA RESIDENTIAL ENGLISH MEDIUM,787058,Lakhimpur
GYANJYOTI ACADEMY,787058,Lakhimpur
NAYANJYOTI JATIYA VIDYALAYA,785675,Lakhimpur
MAJULI ISLAND HUMMING BIRD SCHOOL,785104,Lakhimpur
MAJULI GURUKUL ACADEMY,785106,Lakhimpur
