SchoolName,Pincode,District
SANKARDEV BIDYANIKETAN,782427,Nagaon
ST.THOMAS ENGLISH SCHOOL,782427,Nagaon
"SANKARDEV SISHU NIKETON, TETELISARA",782426,Nagaon
BIDYARATHI JATIYA BIDYALAYA,782427,Nagaon
HAZI ABDUL FATTAH ACADEMY,782450,Nagaon
G D S ENGLISH ACADEMAY,782450,Nagaon
SANKARDEV SHISU NIKETON NONOI,782101,Nagaon
SINGIMARI GIRL'S H.S,782450,Nagaon
A.P.J. ABDUL KALAM MEMORIAL ENGLISH SCHOOL,782426,Nagaon
KAMPUR JATIYA BIDYALAYA,782426,Nagaon
SHRI SANKARDEV VIDYA NIKETON,782426,Nagaon
DAFFODIL ENGLISH SCHOOL,782426,Nagaon
GURUKUL JR. COLLEGE,782426,Nagaon
KAMPUR JATIYA VIDYALAYA,782426,Nagaon
LUTUMARI PARIZAT ACADEMY,782427,Nagaon
PLAIN KARBI MISSION ENGLISH SCHOOL,782427,Nagaon
SANKAR DEV SHISU NIKETAN,782426,Nagaon
AYUSH Public School,782136,Nagaon
SAINT ROBERT'S SCHOOL,782136,Nagaon
"SANKAR DEV SISHU NIKETON,SONAJURI",782139,Nagaon
BORGHULI JATIYA BIDYALAYA,782120,Nagaon
BIMALA ACADEMY,782136,Nagaon
KOLONMUKH VIDYAPITH,782136,Nagaon
LITTLE FLOWER HIGH SCHOOL,782136,Nagaon
SRIMANTA SANKARDEV VIDYALAYA,782138,Nagaon
SISHU BIDYAPITH HIGH SCHOOL,782137,Nagaon
SANKARDEV SHISHU NIKETAN,782137,Nagaon
LILA KT. BORA VIDYA NIKETON,782143,Nagaon
DON BOSCO SCHOOL MISSA,782138,Nagaon
SONARI KAMAKHYA SISHU ACADEMY,782143,Nagaon
SACRED HEART ENGLISH SCHOOL,782136,Nagaon
SANDIPANI BIDYA MANDIR,782138,Nagaon
SANDIPANI JUNIOR COLLEGE,782138,Nagaon
"SANKAR DEV SISHU NIKETAN, RAIDONGIA",782002,Nagaon
RAMESH PHUKAN MEMORIAL HS,782003,Nagaon
BNC HIGH MADRASSA,782002,Nagaon
ALOK JYOTI BIDYA NIKETON,782002,Nagaon
GYANDARSHAN JATIYA BIDYALAYA,782002,Nagaon
NATIONAL SENIOR SECONDARY SCHOOL,782002,Nagaon
AL MADINA ACADEMY,782002,Nagaon
NATIONAL TALENT ACADEMY,782002,Nagaon
SEAMARK SCHOOL,782002,Nagaon
HAM AK NATIONAL SECONDARY & SR SECONDARY SCHOOL,782002,Nagaon
KAWAIMARI HS,782002,Nagaon
CHRIST JYOTI SCHOOL,782002,Nagaon
MODERN JATIYA BIDYALAYA,782002,Nagaon
MODERN MILLI ACADEMY,782002,Nagaon
SONAI JATIYA BIDYALAYA,782002,Nagaon
SONAI ACADEMY SENIOR SEC SCHOOL,782002,Nagaon
HAM AK JR COLLEGE,782002,Nagaon
CHRIST JYOTI SCHOOL(CBSE),782002,Nagaon
NATIONAL BIDYA NIKETAN,782002,Nagaon
BINAPANI JATIYA VIDYALAYA,782002,Nagaon
MOMENTUM EDUCATION,782002,Nagaon
"SANKARDEV SISHU NIKETON, BORKOLA",782144,Nagaon
PRIYADARSHINI SISHU NIKETAN,782003,Nagaon
SRI MANTA SANKAR DEVA VIDYALAYA,782002,Nagaon
DOMAIN ACADEMY,782002,Nagaon
BEBEJIA JUNIOR COLLEGE,782142,Nagaon
ARUNUDOY JATIYA BIDYALAYA,782142,Nagaon
GOOD GUIDANCE ACADEMY,782142,Nagaon
"SANKAR DEV SISHU/BHIDYA NIKETON,TELIAGAON",782003,Nagaon
HERAPATI ADARSHA JATIYA VIDYALAYA,782002,Nagaon
GREEN VALLEY JATIYA BIDYALAYA,782002,Nagaon
TOKOWBARI BHAKATGAON ANCHALIK HIGH SCHOOL,782002,Nagaon
"JATIYA BIDYALAYA , JAJORI",782142,Nagaon
NURUL AMIN CHOUDHURY JUNIOR COLLEGE,782002,Nagaon
TALENT ACADEMY,782002,Nagaon
