SchoolName,Pincode,District
SHANKARDEV SHISHU BIDYA NIKETAN,781104,Kamrup
BULLUT ANC. JATIYA VIDYALAYA,781102,Kamrup
LOUISBERG ACADEMY OF SCIENCE,781104,Kamrup
HARVARD PUBLIC SCHOOL,781104,Kamrup
SANKAR AZAN PIONEER ACADEMY,781104,Kamrup
NAVARUN JATIYA VIDYALAYA,781104,Kamrup
SHAH MILAN JATIYA VIDYALAYA,781104,Kamrup
"SANKARDEV SISHU VIDYA NIKETAN , KULHATI",781104,Kamrup
PRAG VALLEY ENGLISH SCHOOL,781104,Kamrup
BARSOLI ANCHALIK JATIYA VIDYALAYA,781102,Kamrup
C. V. RAMAN PUBLIC SCHOOL,781102,Kamrup
KHOPONIKUCHI ANCHALIK JATIYA VIDYALAYA,781102,Kamrup
DR. A.P.J ABDUL KALAM JATIYA VIDYALAYA,781102,Kamrup
HAZARAT AYESHA SIDDIKA BANNAT MADRASSA,781102,Kamrup
DR. A.P.J ABDUL KALAM ADARSHA JATIYA VIDYALAYA,781102,Kamrup
CHARABARI ANCHALIK JATIYA VIDYALAYA,781102,Kamrup
TRINAYAN JATIYA VIDYALAYA,781102,Kamrup
GYANJYOTI ADARSHA JATIYA VIDYALAYA,781102,Kamrup
SATTAR ALI CHAR JATIYA VIDYALAYA,781102,Kamrup
HEISENBERG ACADEMY,781102,Kamrup
PRAGATI JATIA VIDYALAYA DAMPUR,781102,Kamrup
K.C.K JATIYA VIDYALAYA,781102,Kamrup
AMRIT CHANDRA KALITA SAIKHIK PRATISTHAN,781102,Kamrup
JYANJYOTI JATIYA BIDYALAYA,781103,Kamrup
GYANDEEP ENGLISH ACADEMY,781103,Kamrup
SANKARDEV SISHU BIDYANIKETAN,781102,Kamrup
DAFFODIL ENGLISH SCHOOL,781102,Kamrup
ANCHALIK JATIYA BIDYALAYA,781102,Kamrup
ARUNODAY JATIYA VIDYALAYA JAPIA,781382,Kamrup
BAPUJI ACADEMY,781382,Kamrup
SANKARDEV SISHU NIKETAN BAMUNDI,781103,Kamrup
ANUNDORAM BOROOAH COLLEGE,781102,Kamrup
Tapabori Dokaniya Char Anchalik Jatiya Vidyalaya,781102,Kamrup
SEVEN STAR JATIYA VIDYALAYA,781102,Kamrup
"GYANJYOTI AROHAN JATIYA VIDYALAYA, TAPABARI",781102,Kamrup
PRAGYAN JATIYA VIDYALAYA,781104,Kamrup
"ADARSHA JATIYA VIDYALAYA,GONDHMOW",781103,Kamrup
ADARSHA JATIYA VIDYALA,781104,Kamrup
"SHANKARDEV SHISHU VIDYA NIKETAN, BONGSHAR",781103,Kamrup
AKALABYA BIDYAMANDIR,781381,Kamrup
FRONTLINE ENGLISH SCHOOL,781381,Kamrup
RUPKONWAR JATIYA VIDYALAYA,781381,Kamrup
FOUNDATION ENGLISH SCHOOL,781381,Kamrup
KAMRUPA JATIYA VIDYALAYA,781380,Kamrup
SWARAJ JATIYA VIDYALAYA,781101,Kamrup
BIDYA CHOUDHURY PUBLIC SCHOOL,781121,Kamrup
SANKAR MADHAB BAHUMUKHI BIDYAMANDIR,781381,Kamrup
GYANODAYJATIYA VIDYALAYA,781121,Kamrup
PIONEER ACADEMY JR COLLEGE,781121,Kamrup
SANKAR DEV JATIYA VIDYALAYA,781121,Kamrup
UDAYAN SANTI NIKETAN,781121,Kamrup
SATGAON SHIKSHA NIKETAN,781030,Kamrup
SANKAR AZAN JATIYA BIDYALAYA,781121,Kamrup
SHINE SCHOOL OF LEARNING,781121,Kamrup
PRAGYAN ACADEMY,781381,Kamrup
ST JOSEPHS PUBLIC SCHOOL,781381,Kamrup
NABARUN JATIA BIDYALAYA,781121,Kamrup
SANKARDEV SANTI NIKETAN,781381,Kamrup
SANKARDEV SISHU NIKETAN,781381,Kamrup
A.P.J. ABDUL KALAM ACADEMY,781121,Kamrup
ADARSHA JATIA VIDYALAYA,781381,Kamrup
VIDYA BHARATI JR. COLLEGE,781121,Kamrup
"DELHI PUBLIC SCHOOL, KAMRUP",781381,Kamrup
ANGKURAN SANTI NIKETAN,781121,Kamrup
SARALA BIRLA GYAN JYOTI,781031,Kamrup
UTTARAN JATIYA VIDYALAYA,781101,Kamrup
GREEN HILL NURSERY,781101,Kamrup
PURBANCHAL JATIYA BIDYALAY,781030,Kamrup
"SHANKARDEV SHISHU NIKETAN , PHULUNG",781030,Kamrup
St. ANTHONY'S SCHOOL,781031,Kamrup
ASSAM HOLY ANGEL PRE / ENGLISH SCHOOL,781031,Kamrup
SANKAR AZAN SIKSHA NIKETAN,781380,Kamrup
DEBARSHI VIDYAPITH,781101,Kamrup
MOON LIGHT ACADEMY,781101,Kamrup
SANKARDEV SHISHU NIKETAN,781101,Kamrup
SAMANNAY SECEONDARY HS,781380,Kamrup
SANKARDEV SISHU NIKETAN,781101,Kamrup
SISHU UDYAN,781101,Kamrup
K.R. PUBLIC SCHOOL,781382,Kamrup
PALARA SANKAR DEV SISHU NIKETON,781382,Kamrup
P.H.B. JR COLLEGE,781382,Kamrup
PUBPAR ANCH. ADARSHA JATIYA V.,781381,Kamrup
SANKARDEV SISHU NIKETAN,781382,Kamrup
FAIR LAWN EDU. FOUNDATION,781380,Kamrup
SWAHID KANAKLATA BALIKA B HS,781380,Kamrup
UTTAR KAMRUP JATIYA BIDYALAYA,781380,Kamrup
SANKARDEV SISHU NIKETAN,781380,Kamrup
PIONEER ACADEMY,781380,Kamrup
SANKARDEV SHISHU NIKETAN,781133,Kamrup
NAVODAYA BIDYAPITH,781354,Kamrup
BIDYA JYOTI SISHU NIKETAN,781354,Kamrup
SANKAR DEV SISHU NIKETAN,781376,Kamrup
SANKARDEV SISHUNIKETAN,781350,Kamrup
SANKARDDEV SISHU NIKETAN,781380,Kamrup
JYANDEEP JATIYA VIDYALAYA,781380,Kamrup
BIDYASAGAR ACADEMY,781380,Kamrup
SANKAR DEV SISHU NIKETAN,781350,Kamrup
"BRIGHT STAR ENGLISH SCHOOL, RANGIA",781354,Kamrup
SANKARDEV JATIYA VIDYALAYA,781354,Kamrup
RED HORNS PUBLIC SCHOOL,781354,Kamrup
SERS PUBLIC SCHOOL,781350,Kamrup
ADARSHA JATIYA VIDYALAYA,781350,Kamrup
DHUHI NOVODOYA JATIYA VIDYALAY,781350,Kamrup
PRAJNA ACADEMY,781382,Kamrup
JAYANTIPUR BIDYANIKETAN,781354,Kamrup
ADARSHA JATIYA BIDYALAYA,781354,Kamrup
THE ASSAM ACADEMY,781350,Kamrup
DAYASAGAR ADARSHA JATIYA BIDYA,781354,Kamrup
SANKARDEV SISHUNIKETAN,781354,Kamrup
PRAGMATIC ACADEMY SR SECONDARY SCHOOL,781354,Kamrup
NABARUN JATIYA VIDYALAYA,781354,Kamrup
MODERN ENGLISH SCHOOL,781354,Kamrup
HOLIFAITH ENGLISH SCHOOL,781354,Kamrup
AMBEDKAR LOTUS ENGLISH SCHOOL,781354,Kamrup
KANAKLATA VIDYAMANDIR,781354,Kamrup
SHANKARDEV SHISHU NIKETAN,781519,Kamrup
SRIMANTA SANKARDEV VIDYALAYA,781354,Kamrup
RANGIA JATIYA VIDYALAYA,781354,Kamrup
JYNAN PITH JATIYA VIDYALAYA,781354,Kamrup
LITTLE FLOWER PUBLIC SCHOOL,781380,Kamrup
FATIMA CONVENT ENGLISH MEDIUM SCHOOL,781354,Kamrup
KAMARGAON ADARSHA JATIYA VIDYALAYA,781354,Kamrup
"SANKAR DEV SISHU NIKETAN, CHAPANIA",781354,Kamrup
SIMBIOSYS ACADEMY,781354,Kamrup
CARMEL SCHOOL,781131,Kamrup
NAVAJYOTI ADARSHA VIDYA MANDIR,781131,Kamrup
CORALA JATIYA VIDYALAYA,781125,Kamrup
ST. JOHNS ENGLISH SCHOOL,781125,Kamrup
KALAGURU JATIYA VIDYALAYA,781131,Kamrup
NABODAY ADARSHA VIDYAMANDIR BARIHAT,781125,Kamrup
LITTLE ANGEL ENGLISH SCHOOL,781130,Kamrup
ST. JOHN'S SCHOOL,781120,Kamrup
"SARASWATI SHIKSHA NIKETAN, MIRZA",781125,Kamrup
ARUNODAYA ENG MEDIUM HIGH SCHOOL,781125,Kamrup
"KAMRUP JATIYA VIDYALAYA, MIRZA",781125,Kamrup
AIAT SENIOR SECONDARY SCHOOL,781125,Kamrup
ST JOSEPHS SCHOOL,781125,Kamrup
NAHIRA JATIA VIDYALAY,781132,Kamrup
ARUNODOY RASTRIYA VIDYALAYA,781137,Kamrup
SRI SRI GYAN MANDIR,781120,Kamrup
DAKHIN KAMRUP ACADEMY,781132,Kamrup
JATIYA VIDYALAYA,781122,Kamrup
MODERN PUBLIC ACADEMY,781128,Kamrup
AMRIT CHANDRA THAKURIA JR COMMERCE COLLEGE,781122,Kamrup
NABAROON PUBLIC SCHOOL,781125,Kamrup
WISDOM PUBLIC SCHOOL,781125,Kamrup
JATIYA BIDYALAYA,781132,Kamrup
SANKARDEV SHISHU VIDYA NIKETAN PALASBARI,781128,Kamrup
AFSER ALI HAZI LPS,781126,Kamrup
"SANKARDEV SISHU NIKETAN, DAHI",784529,Kamrup
BRIGHT LIFE ENGLISH HIGH SCHOOL,784525,Kamrup
"ASOMEE JATIYA BIDYALAYA,KALAIGAON",784525,Kamrup
LOKOPRIYA BORDOLOI PUBLIC SCHOOL,784525,Kamrup
"SANKARDEV SHISHU NIKETON,KALAIGAON",784525,Kamrup
"DIAMOND ENGLISH SCHOOL,HARISINGA",784510,Kamrup
"JATIYA VIDYALAYA ASOM, TANGLA",784521,Kamrup
NORTH DARRANG SR. SECONDARY SCHOOL,784521,Kamrup
ARUNODOI JUNIOR COLLEGE,784521,Kamrup
BRIGHT FUTURE ENGLISH HIGH SCHOOL,781009,Kamrup
ST JOHN'S ENGLISH SCHOOL,781008,Kamrup
LITTLE FLOWER SCHOOL,781038,Kamrup
