SchoolName,Pincode,District
ADARSHA BALYA BHAWAN,786613,Dibrugarh
BAMUNBARI SENIOR SECONDARY SCHOOL,786613,Dibrugarh
ROSE VALLEY ACADEMY,786613,Dibrugarh
LENGERI JATIYA VIDYALAYA(V),786613,Dibrugarh
LENGERI SENIOR SECONDARY SCHOOL,786613,Dibrugarh
MOHIDHAR GOGOI GYAN BIKASH JATIYA VIDYALAYA,786613,Dibrugarh
PATHALIBAM ADARSHA JATIYA VIDYALAYA,785675,Dibrugarh
NAKHAT JATIYA VIDYALAYA,785676,Dibrugarh
CHAHARIKATA JATIYA BIDYALAYA,785675,Dibrugarh
TINTHENGIA JATIYA VIDYALAYA,785675,Dibrugarh
SANGHAMITRA JATIYA VIDYALAYA,785670,Dibrugarh
ST. ANDREW'S SCHOOL,785670,Dibrugarh
SWAHID BHALUKA & M GOHAIN MES,785675,Dibrugarh
AADHAR JATIYA VIDYALAYA,785675,Dibrugarh
SEPON SENIOR SECONDARY SCHOOL,785675,Dibrugarh
JANA MANGAL ADARSHA ANDHA BIDYALAYA,785675,Dibrugarh
TILOI NAGAR JATIYA VIDYALAYA,785675,Dibrugarh
GYANJYOTI JATIYA VIDYALAYA,785675,Dibrugarh
SWAMI VIVEKANANDA KENDRIYA VIDYALAYA,785675,Dibrugarh
ST. JOHNS SCHOOL,786613,Dibrugarh
I.T.B.P. PUBLIC SCHOOL,786012,Dibrugarh
MANTHAN VIDYA NIKETON,786010,Dibrugarh
SKS ENGLISH ACADEMY,786010,Dibrugarh
DIKOM JATIYA VIDYALAYA,786101,Dibrugarh
DIBRUGARH ADARSHA VIDYALAYA,786010,Dibrugarh
DELHI PUBLIC SCHOOL DIBRUGARH,786010,Dibrugarh
DON BOSCO H.S,786003,Dibrugarh
ANIRUDDHA DEV JR COLLEGE,786003,Dibrugarh
JYOTI VIDYAPITH,786003,Dibrugarh
GURUKUL Jr COLLEGE,786003,Dibrugarh
SALT BROOK ACADEMY,786003,Dibrugarh
OIL VALLEY GIRLS & BOYS SCHOOL,786003,Dibrugarh
ABDUL HALIM SHAMSHALIM MEMORIAL SCHOOL,786003,Dibrugarh
B L BERIA SARASWATI SHISHU MANDIR,786001,Dibrugarh
SHREE AGRASEN ACADEMY,786001,Dibrugarh
VIVEKANANDA KENDRA VIDYALAYA,786001,Dibrugarh
SACRED HEART SCHOOL,786001,Dibrugarh
ST. MARYS SCHOOL,786001,Dibrugarh
LITTLE FLOWER H.S. SCHOOL,786001,Dibrugarh
SAMPOORNA KENDRA VIDYALAYA,786001,Dibrugarh
SURYODAY ADARSHA VIDYALAYA,786001,Dibrugarh
NURTUR INTERNATIONAL SCHOOL,786001,Dibrugarh
SISHU BHARATI (V),786001,Dibrugarh
DAFFODILS CO ED HIGH SCHOOL,786005,Dibrugarh
M.G. HIGH SCHOOL,786001,Dibrugarh
SISHU BIKASH KENDRA,786005,Dibrugarh
JAGARAN MES(V),786101,Dibrugarh
KANJIKHOWA JATIYA VIDYALAYA,786184,Dibrugarh
CHABUA JATIYA VIDYALAYA,786184,Dibrugarh
ASSAM VIDYA NIKETAN,786184,Dibrugarh
NORTH EAST ACADEMY,786184,Dibrugarh
GYANPITH MES,786184,Dibrugarh
ANIRUDDHA DEV JATIYA VIDYALAYA,786184,Dibrugarh
PARAGON MG ACADEMY,786184,Dibrugarh
ANIRUDDHA DEV H.E. SCHOOL,786184,Dibrugarh
CHABUA JUNIOR COLLEGE,786184,Dibrugarh
PURBAJYOTI ACADEMY,786184,Dibrugarh
NAKSHATRA ACADEMY,786184,Dibrugarh
"ASSISI SCHOOL,CHABUA",786184,Dibrugarh
BRAHMAPUTRA JATIYA VIDYALAYA,786184,Dibrugarh
DINJAN ARMY SCHOOL,786189,Dibrugarh
SANKARDEV VIDYALAYA,786184,Dibrugarh
RANGCHANGI JATIYA VIDYALAYA,786184,Dibrugarh
MONFORT HIGH SCHOOL,786184,Dibrugarh
LITTLE ANGEL HIGH SCHOOL,786184,Dibrugarh
TENGAKHAT JATIYA VIDYALAYA,786103,Dibrugarh
SAHITYARATHI JATIYA VIDYALAYA,786602,Dibrugarh
LITTLE STAR HIGH SCHOOL,786103,Dibrugarh
TINGRAI JUNIOR COLLEGE,786601,Dibrugarh
VIVEKANANDA KENDRA VIDYALAYA TINGRAI,786602,Dibrugarh
KACHA GAON HES,786103,Dibrugarh
ST. DOMINIC'S HIGH SCHOOL,786101,Dibrugarh
DIHING VALLEY HIGH SCHOOL,786103,Dibrugarh
LAKHIGIRI ADARSHA JATIA VIDYALAYA,786191,Dibrugarh
CHRIST KING HIGH SCHOOL,786191,Dibrugarh
GYANDEEP ADARSHA VIDYALAYA,786101,Dibrugarh
FFRR MEMORIAL SCHOOL,786602,Dibrugarh
DULIAJAN JATIYA VIDYALAYA,786602,Dibrugarh
BOKULONI JATIYA VIDYALAYA,786191,Dibrugarh
VIVEKANANDA KENDRA VIDYALAYA,786191,Dibrugarh
MRINALJYOTI REHEBILITATION CENTRE,786602,Dibrugarh
GYANUDAYA JATIYA VIDYALAYA,786602,Dibrugarh
NEW VISTA ENGLISH HES,786191,Dibrugarh
BHADOI JATIYA VIDYALAYA,786191,Dibrugarh
