SchoolName,Pincode,District
VISION NATIONAL ACADEMY,783135,South Salmara Mancachar
AJMAL SENIOR SECONDARY SCHOOL,783135,South Salmara Mancachar
T U MEMORIAL JATIO VIDYALAYA,783131,South Salmara Mancachar
MOON LIGHT ACADEMY,783131,South Salmara Mancachar
AMAR AXOM JATIYA V.K.PARA,783131,South Salmara Mancachar
BUNIYADI AXOM JATI V. K,783131,South Salmara Mancachar
SHISHU BIKASH JATIO VIDYALAYA,783131,South Salmara Mancachar
RAJIB GANDHI MEMORIAL GIRLS HIGH SCHOOL,783131,South Salmara Mancachar
SHINING STAR ACADEMY,783131,South Salmara Mancachar
LITON & RIPON ACADEMY,783131,South Salmara Mancachar
"SCHOLAR ENGLISH ACADEMY, KAKRIPARA",783131,South Salmara Mancachar
SHISU BIKASH ADARSHA JATIYA VIDYALAYA,783135,South Salmara Mancachar
TEN STAR JATIYA VIDALAYA,783135,South Salmara Mancachar
DEEPJYOTI ASOM JATIYA VIDYALAYA,783135,South Salmara Mancachar
BHARMAPUTRA ACADEMY (JATIYA VIDYALAYA),783135,South Salmara Mancachar
"KHADIZA MEMORIAL ACADEMY (JATIYA VIDYALAYA), FULERCHAR",783135,South Salmara Mancachar
ANANDA BIDYAPITH,783135,South Salmara Mancachar
PURAN DIARA JATIYA VIDYALAYA,783135,South Salmara Mancachar
TAPABAN JATIYA VIDYALAYA,783135,South Salmara Mancachar
"PRAGYAN BIDYA NIKETON, KALAPANI",783135,South Salmara Mancachar
NAVO JATAK JATIYA VIDYALAYA,783135,South Salmara Mancachar
NAVADEEP JATIO VIDYALAYA,783135,South Salmara Mancachar
ARUNODOY JATIO BIDYALAYA,783135,South Salmara Mancachar
ST. THOMAS SCHOOL,783135,South Salmara Mancachar
"NAVADAYA JATIYA VIDYALAYA, BHURAKATA",783131,South Salmara Mancachar
"NAVA JYOTI JATIYA VIDYALAYA, SOUTH BHURAKATA",783131,South Salmara Mancachar
SONABHARI JATIYA VIDYALAYA,783128,South Salmara Mancachar
"SARKAR JATIYA VIDYALAYA, BANGTIMARI",783135,South Salmara Mancachar
SARBAJANIN HATSINGIMARI JATIYA VIDYALAYA,783135,South Salmara Mancachar
RAINBOW ENGLISH ACADEMY,783135,South Salmara Mancachar
"GYAN JYOTI JATIYA VIDYALAYA, BHIMAPARA",783135,South Salmara Mancachar
"ADARSHA JATIYA VIDYALAYA, PAGLATOLA",783135,South Salmara Mancachar
ISLAM SHOWORONI JATIYA VIDYALAYA,783135,South Salmara Mancachar
SEVEN STAR JATIYA VIDYALAYA,783135,South Salmara Mancachar
MEDULLA JATIYA VIDYALAYA,783131,South Salmara Mancachar
"MODEL ACADEMY, CHARBARI",783131,South Salmara Mancachar
"GREEN VIEW JATIYA VIDYALAYA, CHARBARI",783135,South Salmara Mancachar
"ADARSHA VIDYAPITH, RANGAPANI",783135,South Salmara Mancachar
GREEN HILLS JATIO VIDYALAYA,783135,South Salmara Mancachar
SONALI ASSAM JATIYA VIDYALAYA,783131,South Salmara Mancachar
MANKACHAR PUBLIC SCHOOL (JATIYA VIDYALAYA),783131,South Salmara Mancachar
JAMIA MILLIA NATIONAL ISLAMIC ACADEMY,783131,South Salmara Mancachar
