"SchoolName","Address","Pincode","ContactEmail","ContactPhone","Website","GMapLink","PlaceID"
"PRANABANANDA VIDYA MANDIR, KATLICHERRA","FH84+QWG, Katlicherra, Assam 788161, India","788161","NA","NA","NA","https://maps.google.com/?cid=10954057054089006045","ChIJ1242BtoZTjcR3UtWhtqgBJg"
"Saraswati Vidya Niketan Sr.Sec School","Harbertganj Bazaar, Hailakandi, Assam 788151, India","788151","NA","NA","NA","https://maps.google.com/?cid=16867986477623835994","ChIJhRlHI-wlTjcRWn3culQgF-o"
"Marigold Bahumukhi Adarsha Vidyapith","7HW5+86V, Jalnacherra Grant, Assam 788162, India","788162","NA","NA","NA","https://maps.google.com/?cid=12511741823067865065","ChIJJYZR77oFTjcR6b9b5eWioq0"
"Jalnacherra Mission English School","8H25+XV8, Jalnacherra Grant, Assam 788165, India","788165","NA","NA","NA","https://maps.google.com/?cid=7594195625174987206","ChIJ80cB5RYFTjcRxnFhca8AZGk"
"Adarsh Central School","Near NH 154, Adjacent to Satsangha Vihar,, Rangabak Pt II, Hailakandi, Rongpur Pt III, Assam 788161, India","788161","NA","NA","NA","https://maps.google.com/?cid=14278860430927705999","ChIJ_____44YTjcRj7fTxuizKMY"
"Iqra English Academy, Sahabad","FHVM+CJ6, Shahabad Bazar, Shahabad, Sahabad Pt II, Assam 788163, India","788163","NA","NA","NA","https://maps.google.com/?cid=17799542606703036353","ChIJfy22QXwYTjcRwQf33LGtBPc"
"Maya Nag Memorial Adarsha Vidyapith","9HV6+M5W, Bairabi Rd, Alaicherra Pt VII, Alaicherra Pt V, Assam 788165, India","788165","NA","NA","NA","https://maps.google.com/?cid=9812668286710643064","ChIJbQXKx5AbTjcRePkgKNGZLYg"
"Wonderland National School","Apin Grant, Assam 788161, India","788161","NA","096132 90984","NA","https://maps.google.com/?cid=4522845063532742981","ChIJVVjgE70YTjcRRYn_SZ9fxD4"
"Morning Dew English School","8G8G+MR6, Janira Bagan Bosti, Jamira Pt I, Assam 788162, India","788162","NA","NA","NA","https://maps.google.com/?cid=4448772267690808801","ChIJ5c4G82IdTjcR4dVRjs42vT0"
"ILIAS ALI MEMORIAL H.S SCHOOL","JHR2+2H4, Bowarghat Pt II, Assam 788164, India","788164","NA","NA","NA","https://maps.google.com/?cid=15381578435448403013","ChIJr13oLzIkTjcRRfS1iRdYdtU"
