"SchoolName","Address","Pincode","ContactEmail","ContactPhone","Website","GMapLink","PlaceID"
"WISDOM ACADEMY","BAKHRAPARA PART ll, Mayapuri, Bongaigaon, Mechpara, Assam 783380, India","783380","NA","NA","https://wisdomacademybngn.in/","https://maps.google.com/?cid=1601880757319686667","ChIJsVGfzdP_WDcRC9qSyA8GOxY"
"Gyanjyoti Junior College","Dolaigaon Rd, Gurunanak Nagar, Bongaigaon, Bholaguri, Assam 783380, India","783380","NA","099541 65023","NA","https://maps.google.com/?cid=15819704673067569171","ChIJWaBoWMD-WDcRE5DHcZXhits"
"Holy Child English Medium High School","FHJ5+JPV, Amguri, Bongaigaon, Assam 783380, India","783380","NA","088221 41574","NA","https://maps.google.com/?cid=995637685769166129","ChIJu5gcyfb-WDcRMV1DOTM30Q0"
"Sankardev Shishu Vidya Niketan, Bongaigaon","2 no Bakhrapara, Mayapuri, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=6941535422951015556","ChIJDV4Mj1P-WDcRhETJeLBJVWA"
"Orion Academy","CGXM+QWH, Polytechnic road, Barshangaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=12838314853284764147","ChIJH1c8j2H_WDcR89mouFbbKrI"
"MULAGAON KANYA UCHCHA MADHYAMIK VIDYALAYA","CGHF+8VF, Bongaigaon, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=14461116997347786510","ChIJM5ZrmRj5WDcRDj9Hcko1sMg"
"Adarsha Jatiya Vidyalaya","CGHF+G76, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=11206581684463371096","ChIJ_egcoq34WDcRWIPWwKrGhZs"
"Chilarai Jatiya Vidyalaya , Mulagaon","CGJF+C33, Mulagaon Rabhapara, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=7379053700744360065","ChIJXRN16CH5WDcRgTBmsz6qZ2Y"
"Braintree International School","Jelkajhar, Salbari Bongaigaon Rd, Bongaigaon, Assam 783380, India","783380","NA","03664 228 822","https://www.rkftrust.org/","https://maps.google.com/?cid=14713750671325996","ChIJnTl4fxj_WDcRLPsTChRGNAA"
"Sankardev Shishu Vidya Niketan, Bongaigaon","2 no Bakhrapara, Mayapuri, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=6941535422951015556","ChIJDV4Mj1P-WDcRhETJeLBJVWA"
"Bidyapur Higher Secondary School","9FX2+4M2, Talguri - Basugaon PWD Rd, Bidyapur, Naldoba, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=17233898495390173349","ChIJZaCsC_VXWDcRpcjeWF8bK-8"
"Bongaigaon Model School","FHG8+MRW, Gaurav Nagar, Mayapuri, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=4935229228259621351","ChIJPZjW7i7_WDcR5zmKy9V0fUQ"
"St. Albert's High School","FGMJ+V2V New Bhowlaguri, Natunpara, Bongaigaon, New Bongaigaon Rly. Colony, Assam 783381, India","783381","NA","NA","NA","https://maps.google.com/?cid=10629460660207527758","ChIJuYljw8v-WDcRTqeoNSdug5M"
