pincode,areaName,districtId,statusId
472445,Kudar B.O,333,1
472445,Bhitari B.O,333,1
472445,Shaktibheron B.O,333,1
488059,Barsobha B.O,334,1
488059,Deoriranwana B.O,334,1
488059,Pali B.O,334,1
488059,Bilgarhi B.O,334,1
488059,Itwankala B.O,334,1
488059,Hardwahi B.O,334,1
480997,Jhinjhrai B.O.,343,1
464770,Panjra B.O,336,1
454010,Sodpur B.O,314,1
454010,Talwada B.O,314,1
454335,Lingwa B.O,314,1
454335,Lohari B.O,314,1
454335,Nanoda B.O,314,1
454116,Bhangarh B.O,314,1
454111,Bhopawar B.O,314,1
454111,Jolana B.O,314,1
454111,Khareli B.O,314,1
454111,Labriya B.O,314,1
454111,Ledgaon B.O,314,1
454111,Salwa B.O,314,1
451001,Lohari B.O,325,1
454010,Sarai B.O,314,1
454335,Bhavria B.O,314,1
454335,Kadmal B.O,314,1
454335,Limbol B.O,314,1
454335,Narmadanagar B.O,314,1
454774,Kunwarsi B.O,314,1
454774,Sagore B.O,314,1
454116,Bimrod B.O,314,1
454116,Chhadawad B.O,314,1
482001,Tilsani B.O,321,1
482001,Baghraji B.O,321,1
482001,Gangai Padaria B.O,321,1
482004,Khajri B.O,321,1
466651,Siradi B.O,342,1
466651,Sonthi B.O,342,1
465001,Dhillod B.O,345,1
465001,Dupada B.O,345,1
465001,Sunhera B.O,345,1
465223,Bhaisrod B.O,345,1
465223,Hadlaya Kala B.O,345,1
465223,Kethlay B.O,345,1
465226,Burlay B.O,345,1
465226,Burnavad B.O,345,1
465226,Karju B.O,345,1
465226,Tikon B.O,345,1
465335,Panch  Dehria B.O,345,1
465335,Siloda B.O,345,1
465337,Pochaner B.O,345,1
465441,Bapcha B.O,299,1
465441,Palda B.O,299,1
465441,Sirpoi B.O,299,1
465441,Tanodiya B.O,299,1
465441,AGARCANTT B.O,299,1
465441,GUNDIKALA B.O,299,1
465230,Kohadiya B.O,299,1
465445,Pilwas B.O,299,1
465445,Pipliaset B.O,299,1
465220,Dasta Khedi B.O,345,1
