pincode,areaName,districtId,statusId
147111,SWAI SINGH WALA B.O,492,1
147111,BINJAL B.O,492,1
142049,Smalsar S.O,489,1
151214,Golewala S.O,479,1
141114,BALION BO,486,1
147007,BHANRA BO,492,1
140402,JANDOLI BO,492,1
141110,GHUMNEWAL B.O,486,1
151214,Sadhanwala B.O,479,1
141008,BHATTIAN SO,486,1
160055,Sunny Enclave S.O.,494,1
142049,Guru Teg Bahadur Garh B.O,489,1
144402,KHALWARA BO,485,1
144702,Mullewal Khera BO,484,1
144702,Poonian BO,484,1
144044,Bath Kalan BO,484,1
144044,Maheem BO,484,1
144036,Khokhewal BO,484,1
144632,Birk BO,484,1
144037,Nagra BO,484,1
144037,Pharwala BO,484,1
144043,Tahli BO,484,1
144626,Dalla BO,485,1
144626,Kabirpur BO,485,1
144626,Paramjitpur BO,485,1
144626,Sarai Jattan BO,485,1
144626,Sherpur Dona BO,485,1
144603,Dhapai BO,485,1
144603,Mansoorwal BO,485,1
144622,Bhadas BO,485,1
144622,Boparai BO,485,1
144407,Bhabiana BO,485,1
144407,Rampur Sunera BO,485,1
144405,Bhagana BO,485,1
144405,Mayopatti BO,485,1
144402,Sarai Jattan BO,485,1
144402,Chak Prema BO,485,1
144402,Sangatpur BO,485,1
144411,Chiheru BO,485,1
144702,Kotli Gujjran BO,484,1
144702,Mianwal Arrayan BO,484,1
144702,Talwandi Buttian BO,484,1
144042,Sharakpur BO,484,1
144625,Kular BO,484,1
144036,Powadhra BO,484,1
144311,Rorkee BO,484,1
144033,Chak Vendal BO,484,1
144033,Dhaliwal BO,484,1
144035,Kang Arryan BO,484,1
144035,Mehsumpur BO,484,1
144032,Daduwal BO,484,1
144633,Dhanipind BO,484,1
144043,Birpind BO,484,1
144043,Littran BO,484,1
144632,Jandiali BO,496,1
144632,Khothra Kalan BO,496,1
144620,Bhulana BO,485,1
144620,Mothanwala BO,485,1
144620,Saidowal BO,485,1
144625,Sandhu Chatha BO,485,1
144606,Fattu Dhinga BO,485,1
144606,Khiranwali BO,485,1
144628,Saidpur BO,485,1
144603,Wadala Kalan BO,485,1
144603,Ahmedpur BO,485,1
144603,Khanowal BO,485,1
144622,Buttar BO,485,1
144622,Mana Talwandi BO,485,1
144632,Mauli BO,485,1
144407,Rawalpindi Gulab Shah BO,485,1
144405,Sahni BO,485,1
144403,Bohani BO,485,1
144402,Bhanoki BO,485,1
144411,Khajurla BO,485,1
144411,Maheru BO,485,1
144702,Lassuri BO,484,1
144702,Mianwal BO,484,1
144702,Sindher BO,484,1
144042,Chak Mughlani BO,484,1
144625,Talwandi Madho BO,484,1
144036,Thamanwal BO,484,1
144034,Bhardwajian BO,484,1
144632,Ghurka BO,484,1
144033,Chanian BO,484,1
144035,Mau Mianwal BO,484,1
144032,Kangniwal BO,484,1
144633,Lakhanpal BO,484,1
144043,Guree BO,484,1
144043,Nawanpind BO,484,1
144411,Raipur BO,484,1
144620,Bhanolanga BO,485,1
144626,Rampur Jagir BO,485,1
144606,Khukhrain BO,485,1
144628,Tibba BO,485,1
144603,Ibban BO,485,1
144603,Baler Khanpur BO,485,1
144622,Alampur Bhakha BO,485,1
144622,Ramgarh BO,485,1
144407,Rehana Jattan BO,485,1
144403,Barn BO,485,1
144403,Nangal Majha BO,485,1
144403,Palahi BO,485,1
144402,Mehtan BO,485,1
144402,Bhullarai BO,485,1
144411,Hardasspur BO,485,1
144411,Madhopur BO,485,1
143102,Bhoewali BO,475,1
143102,Jafarkot BO,475,1
151103,Dikh BO,477,1
151103,Kotra Koreyan Wala BO,477,1
151103,Pitho BO,477,1
151108,Dial Pura Bhai Ka BO,477,1
151108,Ramu Wala Jalalka BO,477,1
151401,Gehri Butter BO,477,1
151401,Jangi Rana BO,477,1
151401,Kotli Sabo BO,477,1
151401,Pakka Kalan BO,477,1
148025,Kheri Chehlan BO,495,1
148025,Tibba BO,495,1
148028,Bakshiwala BO,495,1
148028,Khadial BO,495,1
148109,Wazid Ke Khurd BO,476,1
148103,Pakhoke BO,476,1
148100,Chhiniwal Khurd BO,476,1
148108,Dhilwan BO,476,1
148108,Ghunas BO,476,1
151103,Mandi Kalan BO,477,1
151108,Hakam Singh Wala BO,477,1
151108,Jalal BO,477,1
151108,Kaur Singh Wala BO,477,1
151401,Kishan Pura Kutti BO,477,1
151401,Kot Guru BO,477,1
148109,Karamgarh BO,476,1
148103,Cheema BO,476,1
148103,Jodhpur BO,476,1
148025,Thuliwal BO,476,1
148100,Moom BO,476,1
148100,Ramgarh BO,476,1
148108,Pakho Kalan BO,476,1
148108,Sukhpura Maur BO,476,1
144620,Dadwindi BO,485,1
144620,Khaira Dona BO,485,1
144620,Mahabalipur BO,485,1
144620,Merripur BO,485,1
144632,Mehli BO,496,1
148109,Sehjra BO,476,1
148025,Guram BO,476,1
148100,Bhotna BO,476,1
148100,Bihla BO,476,1
148100,Dewana BO,476,1
148100,Sher Singh Pura BO,476,1
148108,Daraj BO,476,1
148108,Mauran BO,476,1
148025,Ram Nagar Chhana BO,495,1
148028,Kanakwal Bhanguan BO,495,1
148028,Kotra Amru BO,495,1
148028,Nilowal BO,495,1
148025,Bajwa BO,495,1
148025,Katron BO,495,1
144628,Burewal BO,485,1
144628,Khalu BO,485,1
144628,Nasirpur BO,485,1
144606,Bhawanipur BO,485,1
144603,Nathu Chahal BO,485,1
144603,Aujla Jogi BO,485,1
144622,Khassan BO,485,1
144622,Sher Singh Wala BO,485,1
144632,PCJamalpur BO,485,1
144402,Athouli BO,485,1
143102,Gorala BO,475,1
143102,Guru Ka Bagh BO,475,1
143102,Karyala BO,475,1
143102,Mehlanwala BO,475,1
143102,Mohar BO,475,1
143102,Othian BO,475,1
143108,Dhanoakalan BO,475,1
143108,Mode BO,475,1
143108,Mohawa BO,475,1
143108,Neshta BO,475,1
143202,Bhalaipur Purban BO,475,1
143202,Dhianpur BO,475,1
143202,Lakhuwal BO,475,1
143203,Jamalpur BO,475,1
143102,Jagdev Khurd BO,475,1
143102,Jastarwal BO,475,1
143102,Sarangdeo BO,475,1
143102,Uggar Aulakh BO,475,1
143108,Bachiwind BO,475,1
143108,Rangarh BO,475,1
143202,Wadala Khurd BO,475,1
143201,Bhlaipur Dorgan BO,475,1
143201,Kot Mehtab BO,475,1
143103,Makowal BO,475,1
143103,Sidhar BO,475,1
148028,Chathe Roti Ram BO,495,1
