pincode,areaName,districtId,statusId
403802,Mangor Hill B.O,162,1
403714,Assolda B.O,162,1
403714,Cavorim B.O,162,1
403710,Thana B.O,162,1
403509,Caisua B.O,161,1
403503,Advalpal B.O,161,1
403503,Dodamarg B.O,161,1
403703,Balli B.O,162,1
403706,Panchwadi B.O,162,1
403706,Quirlapale B.O,162,1
403706,Xelvona B.O,162,1
403705,Sirvoi B.O,162,1
403705,Xeldem B.O,162,1
403704,Ugvem B.O,162,1
403723,Ambelim B.O,162,1
403702,Agonda B.O,162,1
403702,Cola B.O,162,1
403702,Sadolxem B.O,162,1
403410,Sigao B.O,162,1
403710,Sancoale B.O,162,1
403703,Barcem B.O,162,1
403703,Fatorpa B.O,162,1
403707,Talaulim B.O,162,1
403704,Calem B.O,162,1
403524,Quiranpani B.O,161,1
403503,Ibrampur B.O,161,1
403713,Nuvem B.O,162,1
403702,Cotigaon B.O,162,1
403702,Gaodongarim B.O,162,1
403702,Palolem B.O,162,1
403702,Poinguinim B.O,162,1
403708,Vanelim B.O,162,1
403703,Veroda B.O,162,1
403718,Camurlim B.O,162,1
403713,Betalbhatim B.O,162,1
403713,Utorda B.O,162,1
403707,Davorlim B.O,162,1
403705,Avedem B.O,162,1
403705,Pirla B.O,162,1
403704,Bati B.O,162,1
403704,Curdi B.O,162,1
403704,Molcarnem B.O,162,1
403723,Betul B.O,162,1
403723,ONGC Ipsem Betul B.O,162,1
403508,Corjuem B.O,161,1
403508,Nachinola B.O,161,1
403524,Querim B.O,161,1
403503,Mulgao B.O,161,1
403702,Bhatpal B.O,162,1
403410,Mollem B.O,162,1
403708,Seraulim B.O,162,1
403703,Cananguinim B.O,162,1
403703,Morpirla B.O,162,1
403706,Cacora B.O,162,1
403709,Macazana B.O,162,1
403728,Loliem Polem B.O,162,1
403705,Rivona B.O,162,1
403704,Netorlim B.O,162,1
403704,Valkini B.O,162,1
403507,Camurlim B.O,161,1
403507,Ucassiam B.O,161,1
403004,Matri Indian Antartic Station,161,1
403510,Canca B.O,161,1
403512,Corgao B.O,161,1
403512,Poroscodem B.O,161,1
403512,Torxem B.O,161,1
403512,Virnora B.O,161,1
403511,Sangolda B.O,161,1
403505,Morlem B.O,161,1
403505,Poriem B.O,161,1
403505,Surla B.O,161,1
403506,Mauze B.O,161,1
403506,Nanorem B.O,161,1
403107,Betki B.O,162,1
403401,Agapur Adpoi B.O,162,1
403401,Nirankal B.O,162,1
403406,Sancordem B.O,162,1
403110,Carambolim B.O,161,1
403507,Gurim B.O,161,1
403507,Moira B.O,161,1
403104,Mandur B.O,161,1
403105,Velguem B.O,161,1
403512,Morjim B.O,161,1
403512,Nagzar B.O,161,1
403512,Tuem B.O,161,1
403403,Malar B.O,161,1
403506,Thana B.O,161,1
403513,Revora B.O,161,1
403108,Siridao B.O,161,1
403507,Assagao B.O,161,1
403507,Bastora B.O,161,1
403530,Advoi B.O,161,1
403530,Onda B.O,161,1
403530,Pissurlem B.O,161,1
403512,Parxem B.O,161,1
403512,Varconda B.O,161,1
403114,Nerul B.O,161,1
403114,Pilerne B.O,161,1
403511,Sem Saligao B.O,161,1
403505,Carapur B.O,161,1
403404,Priol B.O,162,1
403401,Bandora B.O,162,1
403401,Borim B.O,162,1
403401,Curti B.O,162,1
403401,Verem De Ponda B.O,162,1
403115,Cundaim B.O,162,1
403505,Cudnem B.O,161,1
403517,Oxel B.O,161,1
403506,Birondem B.O,161,1
403506,Cotorem B.O,161,1
403506,Guleli B.O,161,1
403506,Nagargaon B.O,161,1
403107,Amona B.O,162,1
403107,Banastarim B.O,162,1
403401,Durbhat B.O,162,1
403401,Farmagudi B.O,162,1
403103,Tarvalem B.O,162,1
403406,Candepar B.O,162,1
403406,Darbandora B.O,162,1
403406,Pillem B.O,162,1
403107,Cumbharjua B.O,161,1
403512,Agarwada B.O,161,1
403512,Cansarvornem B.O,161,1
403512,Tamboxem B.O,161,1
403512,Tuem I E B.O,161,1
403006,Chimbel B.O,161,1
