pincode,areaName,districtId,statusId
160101,Kishangarh BO,747,1
160003,Behlana BO,747,1
160014,Dhanas BO,747,1
160002,Hallomajra BO,747,1
160036,Badheri BO,747,1
160101,Daria BO,747,1
160102,Raipur Kalan BO,747,1
160014,Behlolpur BO,747,1
160014,Tira BO,747,1
160047,Burail BO,747,1
160017,Chandigarh GPO,747,1
160003,Aerodrome SO,747,1
160004,Airforce Highground SO,747,1
160012,Engg College SO,747,1
160002,Ind Area Chandigarh SO,747,1
160019,Raj Bhawan SO Chandigarh,747,1
160014,Sector 14 Chandigarh SO,747,1
160019,Sector 19 Chandigarh SO,747,1
160014,Dadu Majra Colony SO,747,1
160001,High Court SO Chandigarh,747,1
160101,Mhc Manimajra SO,747,1
160011,Sector 11 Chandigarh SO,747,1
160015,Sector 16 Chandigarh SO,747,1
160022,Sector 22 Chandigarh SO,747,1
160030,Sector 29 Chandigarh SO,747,1
160019,Sector 26 Chandigarh SO,747,1
160022,Sector 34Chandigarh SO,747,1
160022,Sector 35 Chandigarh SO,747,1
160001,Vidhansadan SO,747,1
160005,IBC CHANDGIARH SO,747,1
160047,Sector 48 Chandigarh S.O,747,1
160006,NDC Chandigarh,747,1
160030,Sector 30 Chandigarh SO,747,1
160025,Maloya Colony SO,747,1
160018,Sector 18 Chandigarh SO,747,1
160020,Sector 20 Chandigarh SO,747,1
160036,Sector 36 Chandigarh SO,747,1
160009,Sector 8Chandgarh SO,747,1
160043,Sector43 Chandigarh,747,1
160018,Govt Press Chandigarh SO,747,1
160101,Manimajra SO,747,1
160102,Mauli Jagran SO,747,1
160001,New Sectt Chandigarh SO,747,1
160002,Ram Darbar SO,747,1
160011,Sector 10 Chandigarh SO,747,1
160012,Sector 12 Chandigarh SO,747,1
160015,Sector 15 Chandigarh SO,747,1
160022,Sector 21 Chandigarh SO,747,1
160023,Sector 23  Chandigarh SO,747,1
160019,Sector 27ChandigarhSO,747,1
160030,Sector 31 Chandigarh SO,747,1
160036,Sector 40 Chandigarh SO,747,1
160047,Sector 44 Chandigarh SO,747,1
160047,Sector 47 Chandigarh SO,747,1
160009,Sector 9 Chandigarh SO,747,1
160016,NODAL DELIVERY  SPEED POST  CHANDIGARH,747,1
