pincode,areaName,districtId,statusId
362570,Bucharvada BO,749,1
396230,Masat BO,750,1
396230,Mota Randha BO,750,1
396230,Parzai BO,750,1
396230,Samarvarni BO,750,1
396220,Magarwada BO,748,1
396230,Amboli BO,750,1
396230,Athola BO,750,1
396230,Khanvel BO,750,1
396230,Khutli BO,750,1
396230,Mandoni BO,750,1
396230,Rudana BO,750,1
396230,Selti BO,750,1
396235,Kharadpada BO,750,1
396230,Amli BO,750,1
396230,Dudhani BO,750,1
396230,Kherdi BO,750,1
396230,Kilvani BO,750,1
396230,Sili BO,750,1
396230,Umarkui BO,750,1
396220,Dholar BO,748,1
396235,Athal BO,750,1
396230,Bedpa BO,750,1
396230,Bonta BO,750,1
396230,Chisda BO,750,1
396230,Karachgam BO,750,1
396230,Karchond BO,750,1
396230,Khadoli BO,750,1
396230,Sindoni BO,750,1
396230,Velugam BO,750,1
396240,Chinchpada BO,750,1
396215,Dabhel BO,748,1
396210,Dunetha BO,748,1
396210,Nani Vankad BO,748,1
396215,Kachigam BO,748,1
396210,Bhimpore BO,748,1
396210,Varkund BO,748,1
396210,Kadaiya BO,748,1
396210,Marvad BO,748,1
396240,Rakholi BO,750,1
396240,Vasona BO,750,1
396240,Dapada BO,750,1
396240,Chikhli BO,750,1
396240,Saily BO,750,1
396240,Surangi BO,750,1
396210,Daman SO,748,1
396230,Silvassa SO,750,1
396215,Daman IE SO,748,1
396235,Naroli SO,750,1
396193,Dadra SO,750,1
396220,Moti Daman SO,748,1
362540,Ghoghla SO,749,1
362520,Diu SO,749,1
362570,Wanakbara SO,749,1
