pincode,areaName,districtId,statusId
797115,Daroga Pathar B.O,430,1
797115,Diphupar B.O,430,1
798618,Merangkong B.O,434,1
797105,Mishilimi B.O,444,1
798620,Akuhaito B.O,444,1
797115,Aoyimti B.O,430,1
797105,Botsa B.O,432,1
797105,Tuophema B.O,432,1
797105,Chiephobozou B.O,432,1
797105,Zhadima B.O,432,1
798603,Tobu B.O,435,1
798603,Ukha B.O,435,1
798603,Angphang B.O,435,1
798603,Monyakshu B.O,435,1
797108,Middle Khomi B.O,439,1
797104,Chetheba B.O,439,1
797104,Yoribami B.O,439,1
798603,Chenloisho B.O,435,1
798603,Longching B.O,435,1
798603,Pessao B.O,435,1
797107,Chizami Village B.O,439,1
797107,Thechulumi B.O,439,1
797104,Dzulhami B.O,439,1
797104,Thevopesumi B.O,439,1
797003,Dihoma B.O,432,1
798603,Chenwetnyu B.O,435,1
798603,Chingkao B.O,435,1
798603,Chinglong B.O,435,1
798603,Jakpang B.O,435,1
797104,Phugwu B.O,439,1
797104,Runguzumi B.O,439,1
798625,Sakchi B.O,433,1
798625,Phomching B.O,433,1
798625,Yachem B.O,433,1
798612,Yangpi B.O,442,1
798612,Noksen B.O,442,1
798616,Yangli B.O,442,1
798625,Hukpang B.O,433,1
798625,Nian B.O,433,1
798625,Yongyah B.O,433,1
798616,Angangba B.O,442,1
798616,Chimonger B.O,442,1
798616,Chungtore B.O,442,1
797003,Rusoma B.O,432,1
797006,Kidima B.O,432,1
797003,Kizocha B.O,432,1
797115,Sukhovi B.O,430,1
798614,Phangsang B.O,434,1
798627,Aizuto B.O,444,1
797115,Sugar Mill Project B.O,430,1
798613,Yaongyimsen B.O,434,1
798620,Asukuto B.O,444,1
797115,Eralibill B.O,430,1
797115,Showba Old B.O,430,1
797115,Ikishe B.O,430,1
797104,Kilomi B.O,444,1
798627,Akuluto B.O,444,1
797106,Agri College B.O,430,1
798625,Bhumnyu BO,433,1
797112,Ralan B.O,443,1
797111,Pangti B.O,443,1
798614,Mongsenyimti B.O,434,1
797103,Nihekhu B.O,430,1
797118,Rangapahar B.O,430,1
797117,Zeliangrong B.O,430,1
797116,Khehekhu B.O,430,1
797112,Singrijan B.O,430,1
798611,Amahatore B.O,431,1
798611,Phalonger B.O,431,1
798611,Pungro B.O,431,1
797112,Hening Kunglwa B.O,438,1
797006,Khuzama B.O,432,1
797002,Mezoma B.O,432,1
797111,Sungro B.O,443,1
797111,Yamhon B.O,443,1
798614,Salulamang B.O,434,1
798614,Ungar B.O,434,1
797117,Pwd Colony B.O,430,1
797118,Thahekhu B.O,430,1
797116,Kushiabill B.O,430,1
797116,Padampukhuri B.O,430,1
797116,Vihokhu B.O,430,1
797112,Kuda B.O,430,1
797112,Nuiland B.O,430,1
798611,Sitimi B.O,431,1
797002,Jotsoma B.O,432,1
797003,Chakhabama B.O,432,1
797112,Jalukiekam B.O,438,1
797120,Lalmati B.O,432,1
797006,Mima B.O,432,1
797120,Phesama B.O,432,1
797006,Viswema B.O,432,1
797003,Chedema B.O,432,1
797003,Ciesema B.O,432,1
797112,Yampha B.O,443,1
797111,Aitepyong B.O,443,1
797111,Longtsung B.O,443,1
797111,Lotsu B.O,443,1
797111,Moilan B.O,443,1
797103,P C College B.O,430,1
797103,Pimla B.O,430,1
797112,Khermahal B.O,430,1
797112,Seluophe BO,430,1
798615,Longchang B.O,434,1
798615,Sungratsu B.O,434,1
798611,Anatongere B.O,431,1
798611,Kisethong B.O,431,1
798611,Longmatra B.O,431,1
798611,Moya B.O,431,1
798611,Sikur B.O,431,1
798611,Singrup B.O,431,1
798614,Longkong B.O,434,1
798614,Yisemyong B.O,434,1
797103,Khopoanaula B.O,430,1
797103,Tenyiphe B.O,430,1
797117,Singal Village B.O,430,1
797116,Kuhuboto B.O,430,1
797112,Doyapur B.O,430,1
