pincode,areaName,districtId,statusId
795114,Haraorou B.O,393,1
795114,Kairang Litan Makhong B.O,393,1
795005,Takhel B.O,393,1
795008,Keirao Wangkhem B.O,393,1
795008,Khongangpheidekpi B.O,394,1
795008,Kitnapanung B.O,393,1
795008,Kongba Bazar B.O,393,1
795104,Kaibi B.O,401,1
795104,Laii B.O,401,1
795104,Saranamei B.O,401,1
795125,Illong B.O,402,1
795125,Jampii (T/C/D) B.O,402,1
795125,Khumphung B.O,402,1
795141,Bhalok B.O,402,1
795141,Bongoijang B.O,402,1
795141,Dailong B.O,402,1
795141,Songpram B.O,402,1
795141,Tamenglong Khunjao B.O,402,1
795141,Tharon B.O,402,1
795141,Thuilon B.O,402,1
795116,Chongmun B.O,395,1
795117,Mual Vaiphei B.O,392,1
795139,Lama Camp B.O,392,1
795139,Lungchin B.O,392,1
795139,Mualmun B.O,392,1
795139,Vokbual B.O,392,1
795101,Serou B.O,396,1
795135,Khangbarol B.O,403,1
795135,Machi B.O,403,1
795135,Saibhom B.O,403,1
795135,Songjang B.O,403,1
795006,Hanship B.O,400,1
795006,Khajang B.O,400,1
795006,Leijangphai B.O,400,1
795114,Khumidok (P) B.O,393,1
795114,Mapao Keithelmanbi B.O,393,1
795114,Satang B.O,393,1
795114,Uyumpok B.O,393,1
795005,Moirang Kampu B.O,393,1
795136,Awang Leikinthabi B.O,394,1
795008,Irilbung B.O,393,1
795008,Keirao Makting B.O,393,1
795005,Kshetribangoon B.O,393,1
795104,Liyai B.O,401,1
795104,Phaibung Khullen B.O,401,1
795159,Lukhambi B.O,399,1
795135,Bongli B.O,391,1
795135,Khoibu B.O,391,1
795135,Sita B.O,391,1
795118,Ichaigojang B.O,398,1
795118,Makeng Ngarolu B.O,398,1
795118,Mutukhong B.O,398,1
795118,Phaikon B.O,398,1
795106,Tumuyen Khullen B.O,398,1
795101,K. Molnam B.O,391,1
795101,Khongnangpheisabi B.O,391,1
795112,Cheljang B.O,398,1
795147,Khongsang B.O,399,1
795159,New Kabui Khullen B.O,399,1
795126,Khoupum B.O,399,1
795147,Mukti Khullen B.O,399,1
795159,Nungnang B.O,399,1
795135,Chelhep B.O,391,1
795135,Khudei Khullen B.O,391,1
795135,Khunbi B.O,391,1
795104,Tungjoy B.O,401,1
795125,Kadi B.O,402,1
795125,Kuilong B.O,402,1
795125,New Lamlaba B.O,402,1
795125,Upper Selsi (T/c/d) B.O,402,1
795141,Akhui B.O,402,1
795141,Atengba B.O,402,1
795141,Khongjaron B.O,402,1
795141,Longpram B.O,402,1
795141,New Pallong B.O,402,1
795141,Tousem B.O,402,1
795141,Farmland B.O,402,1
795114,Pukhao Ahallup B.O,393,1
795114,Sagolmang B.O,393,1
795114,Wakhen Phai B.O,393,1
795114,Yumnam Khunou B.O,393,1
795005,Awang Kongpal B.O,393,1
795136,Kanglatombi B.O,394,1
795139,Suangdoh B.O,392,1
795139,Songtal B.O,392,1
795101,Chairen B.O,396,1
795136,Potsangbam Khoiru B.O,394,1
795008,Mongkhang Lambi B.O,393,1
795008,Oinam Thingel B.O,394,1
795105,Khongdei Simphung B.O,401,1
795105,Ngari Khullen B.O,401,1
795144,Thiwa B.O,401,1
795104,Chawanamei B.O,401,1
795104,Chingai Khullen B.O,401,1
795125,Chaiton B.O,402,1
795125,Dullen (T/C/D) B.O,402,1
795125,Lemta B.O,402,1
795125,Lenglong B.O,402,1
795141,Kahulong B.O,402,1
795135,Molhang B.O,391,1
795118,Bunglong B.O,398,1
795118,Dolang B.O,398,1
795118,Galam B.O,398,1
795118,Gangpijang B.O,398,1
795136,Luwangsangol B.O,398,1
795136,Makhan B.O,398,1
795144,Huime B.O,405,1
795101,Julbalching B.O,391,1
795112,Ganel B.O,398,1
795112,Irang B.O,398,1
795159,Thingra B.O,399,1
795147,Kambiron B.O,399,1
795135,Kambang Khunou B.O,391,1
795135,Kharou Khullen B.O,391,1
795135,Thamnapokpi B.O,391,1
795114,Dolaithabi B.O,398,1
795118,Molkon B.O,398,1
795118,Sangpei Khullen B.O,398,1
795118,T. Awkhumbung B.O,398,1
795135,Lamlong Khunou B.O,403,1
795135,Liwachangning B.O,403,1
795135,Narum B.O,403,1
795006,Bukpi B.O,400,1
795006,Leison B.O,400,1
795135,Laiching Tangsang B.O,403,1
795135,Lamkang Khunou B.O,403,1
795135,Minou Khunjao B.O,403,1
795006,Aibulon B.O,400,1
795006,Singzawl B.O,400,1
795117,Tuining B.O,392,1
795117,Tuitengphai B.O,392,1
795139,Behiang B.O,392,1
795139,Hengtam B.O,392,1
795139,Kangkap B.O,392,1
795139,Siabu B.O,392,1
795101,Mahou Tera B.O,396,1
795006,Pamjal BO,392,1
795114,Khongbal Tangkhul B.O,393,1
795114,Liklikhong Bazar B.O,393,1
795114,Thangal Surung B.O,393,1
795114,Waiton B.O,393,1
795005,Khurai Khongnang Makhong B.O,393,1
795106,Oklong B.O,401,1
795008,Keirao Bitra Salam B.O,393,1
795005,Kshetrigao B.O,393,1
795008,Laiphrak Maring B.O,393,1
795008,Uchekon B.O,393,1
795104,Liyai Khunou B.O,401,1
795104,Paomata Centre B.O,401,1
795104,Siraffi B.O,401,1
795125,Atang Khunou B.O,402,1
795125,Kasanlong B.O,402,1
795125,Magulong B.O,402,1
795125,Takou B.O,402,1
795141,Keikao B.O,402,1
795141,Khongjaron Khunthak B.O,402,1
795141,Namtiram B.O,402,1
795117,Khouwpuibung B.O,392,1
795117,Tuikham B.O,392,1
795139,Lungthul(L.Daijang) B.O,392,1
795006,Milongmun B.O,392,1
795135,Aimol Kodamphai B.O,403,1
795135,Khousat (T/C/D) B.O,403,1
795135,Lamlong Khullen B.O,403,1
795135,Leibi B.O,403,1
795006,Bungpilon B.O,400,1
795006,Pherzawl B.O,400,1
795006,Senvon B.O,400,1
795006,Tipaimukh (P) B.O,400,1
795118,Tingpibung B.O,398,1
795118,Zelengphai B.O,398,1
795101,M Bongmol B.O,391,1
795101,Sangaikot B.O,391,1
795101,Shahumphai B.O,391,1
795112,Kolhen B.O,398,1
795112,Thengjang B.O,398,1
795159,Haochong B.O,399,1
795159,Nagaching B.O,399,1
795159,Karuangmuan (Nungtek) B.O,399,1
795147,Rengpang B.O,399,1
795147,Sibilong B.O,399,1
795141,Wairengba B.O,402,1
795138,Khangabok B.O,404,1
795138,Kiyam Siphai B.O,404,1
795135,Angbrashu B.O,391,1
795135,Chatong B.O,391,1
795135,Moltek B.O,391,1
795118,Jangnoi B.O,398,1
795118,Makokchung B.O,398,1
795118,Pangjang B.O,398,1
795136,Ch. Khongnangpokpi B.O,398,1
795144,Kachai B.O,405,1
795144,Phadang B.O,405,1
795101,Khambathel B.O,391,1
795101,Longja B.O,391,1
795112,Chalwa (P) B.O,398,1
795006,Parbung B.O,400,1
795006,Phaijang B.O,400,1
795006,Tuabung B.O,400,1
795006,Taithu B.O,400,1
795138,Athokpam Khunou B.O,404,1
795138,Haokha B.O,404,1
795138,Irong Thokchom (T/C/D) B.O,404,1
795138,Athokpam B.O,404,1
795138,Charangpat B.O,404,1
795138,Keibung Mamang B.O,404,1
795138,Khekman B.O,404,1
795006,Sawaiphaih (T/C/D) B.O,392,1
795115,Bidyanagar B.O,395,1
795116,Chingmun B.O,395,1
795116,Longpi B.O,395,1
795115,Ngamphabung B.O,395,1
795116,Patpuimun B.O,395,1
795116,Sonapur B.O,395,1
795006,Tingsong B.O,401,1
795113,Tharoijam B.O,394,1
795113,Yurembam B.O,394,1
795001,Khoyathong B.O,394,1
795001,Soibam Leikai B.O,393,1
795115,Nungkao B.O,402,1
795103,Kakching Lamkhai B.O,404,1
795113,Sagoltongba Bazar B.O,394,1
795113,Takyel Khongbal B.O,394,1
795115,Keimai B.O,402,1
795115,New Keiphundai B.O,402,1
795103,Arong Nongmaikhong B.O,404,1
795103,Kalikalok B.O,404,1
795103,Mantak B.O,396,1
795103,Pangaltabi B.O,396,1
795115,BR Colony B.O,395,1
795116,Jakurdhar B.O,395,1
795115,Lalkhan B.O,395,1
795116,Latingkhal B.O,395,1
795116,Phaibok Mullen B.O,395,1
795116,Tuitengmun B.O,395,1
795103,Sora B.O,396,1
795103,Wabagai B.O,396,1
795103,Wangoo Laipham B.O,396,1
795116,Suangpuimun B.O,395,1
795103,Langmeidong B.O,396,1
795103,Tokpaching B.O,396,1
795103,Waikhong B.O,396,1
795116,Kh Jaikhan B.O,400,1
795006,Geljang B.O,392,1
795116,Bongmun B.O,395,1
795116,Borobekra B.O,395,1
795116,Champanagar B.O,395,1
795103,Kakching Khunou B.O,396,1
795103,Mairembam B.O,396,1
795006,Takvom B.O,392,1
795113,Natok Kabui B.O,394,1
795113,Patsoi Part II B.O,394,1
795113,Tairenpokpi B.O,394,1
795115,Kashimpur B.O,402,1
795103,Keirak B.O,404,1
795113,Maklang Bazar B.O,394,1
795113,New Keithelmanbi B.O,394,1
795113,Ngairangbam B.O,394,1
795103,Elangkhangpokpi B.O,404,1
795103,Hiyanglam B.O,404,1
795103,K M College B.O,404,1
795103,Khudei Khunou B.O,391,1
795122,Chandraman B.O,398,1
795122,Kheljang B.O,398,1
795103,Purum Pantha B.O,391,1
795122,Persian B.O,398,1
795113,Longa Koireng B.O,398,1
795103,Leingangching B.O,391,1
795122,Haipi B.O,398,1
795122,Keithelmanbi B.O,398,1
795149,Lungthar B.O,398,1
795149,Mollen (T/C/D) B.O,391,1
795149,Saram Patong B.O,398,1
795149,Phouoibi B.O,398,1
795149,Soichang B.O,398,1
795006,Singjawl B.O,400,1
795149,Nambasi B.O,397,1
795006,Thanlon B.O,400,1
795006,Kwanpui B.O,400,1
795149,Khoirom B.O,404,1
795149,Nongpok Sekmai B.O,404,1
795149,Top Chingtha B.O,393,1
795149,Yambem Laxmi Bazar B.O,404,1
795006,Mission Compound B.O,392,1
795149,Khonglou Vaiphei (T/C/D) B.O,404,1
795149,Lourembam B.O,404,1
795149,Yairipok Tulihal B.O,393,1
795149,Ningthounai B.O,404,1
795006,Pamjal B.O,400,1
795149,Theiyong B.O,398,1
795128,Chehjang B.O,392,1
795128,Geljang B.O,392,1
795128,Kangvai Bazar B.O,392,1
795128,Kolhen B.O,392,1
795128,Lailong B.O,392,1
795128,Lungsai B.O,392,1
795006,Pearsonmun B.O,392,1
795128,South Kotlein B.O,392,1
795128,Tollen B.O,392,1
795128,Tuinom B.O,392,1
795128,Aina B.O,392,1
795128,Mission Compound B.O,392,1
795128,Munpi B.O,392,1
795128,Kamkeilon B.O,392,1
795128,M.Songel B.O,392,1
795113,Khamnam Bazar B.O,394,1
795113,Khumbong Bazar B.O,394,1
795128,Hamkeilon B.O,392,1
795128,Henglep B.O,392,1
795128,Khanpi B.O,392,1
795128,Kumbipukhri B.O,392,1
795128,Kwanpui B.O,392,1
795006,Lingshiphai B.O,392,1
795128,Phaipheng B.O,392,1
795128,Saiden B.O,392,1
795128,Saikhul Village B.O,392,1
795128,Sangphou B.O,392,1
795102,Sajik Tampak B.O,391,1
795101,Sehao B.O,391,1
795101,Semol B.O,391,1
795127,Duthang B.O,391,1
795113,Konthoujam B.O,394,1
795113,Langjing Achouba B.O,394,1
795128,Santing B.O,392,1
795128,Teiyong B.O,392,1
795128,Thangshi B.O,392,1
795128,Thinkew B.O,392,1
795102,Khubung Khullen B.O,391,1
795102,Phiran Machet B.O,391,1
795101,Zoupi B.O,391,1
795102,Thorchom B.O,391,1
795102,Toupokpi B.O,391,1
795127,Larong B.O,391,1
795127,Liwasarai B.O,391,1
795127,Mittong B.O,391,1
795113,kongakhul BO,398,1
795113,Haorang Kairel B.O,394,1
795102,Monbi B.O,391,1
795138,Phoudel B.O,404,1
795138,Poirou Kongjil B.O,404,1
795140,Yarou Mitram B.O,394,1
795148,Salungpham B.O,404,1
795148,Samaram B.O,404,1
795148,Sangaiyumpham B.O,404,1
795148,Sapam Salai B.O,404,1
795148,Tekcham B.O,404,1
795148,Tentha B.O,404,1
795149,Angtha B.O,393,1
795149,Changamdabi B.O,393,1
795006,Bungmual B.O,392,1
795128,Chothemunpi B.O,392,1
795128,Lungshung B.O,392,1
795006,Mualkoi B.O,392,1
795006,Panglian B.O,392,1
795128,Sielmet B.O,392,1
795128,Takvom B.O,392,1
795128,Tolphei B.O,392,1
795128,Tulaphei B.O,392,1
795128,Ukha B.O,392,1
795138,Kshetri Leikai B.O,404,1
795138,Okram Wangmataba B.O,404,1
795140,Sangaiprou B.O,394,1
795148,Khongjom B.O,404,1
795148,Puleipokpi B.O,404,1
795148,Langathel B.O,404,1
795009,Bitrarakhong B.O,394,1
795009,Hiyangthang B.O,394,1
795138,Sabaltongba B.O,404,1
795138,Thoubal Block (T/C/D) B.O,404,1
795138,Thoubal Leisangthem B.O,404,1
795138,Thoubal Ningombam B.O,404,1
795142,Kharasom B.O,405,1
795142,Lamlang Gate B.O,405,1
795142,T.C.Compound B.O,405,1
795142,Tolloi B.O,405,1
795142,Tuinem B.O,405,1
795142,Chingjaroi (p) B.O,405,1
795142,Chither (P) B.O,405,1
795142,Huining B.O,405,1
795142,Hundung B.O,405,1
795142,Nungshang B.O,405,1
795142,Paorei B.O,405,1
795142,Phungcham B.O,405,1
795142,Poii B.O,405,1
795142,Pushing B.O,405,1
795149,Bongbal Khullen B.O,398,1
795149,Irong Tangkhul B.O,398,1
795149,Kamu Tampak B.O,398,1
795148,Cherapur B.O,404,1
795148,Heirok Part 2 B.O,404,1
795148,Herok Part 1 B.O,404,1
795009,Kodompokpi B.O,394,1
795009,Paobitek B.O,394,1
795009,Samurou B.O,394,1
795149,Andro B.O,393,1
795142,Chingai (P) B.O,405,1
795142,Jessami B.O,405,1
795142,Khamasom B.O,405,1
795142,Ngaimu B.O,405,1
795142,Paoyii B.O,405,1
795142,Rajai Khunou B.O,405,1
795142,Siroi B.O,405,1
795142,Tushem B.O,405,1
795149,Haokhongching B.O,398,1
795149,Heinganglok B.O,398,1
795149,Kamu Tongnom B.O,398,1
795132,Sekmaijin Khunou Litan Makhong B.O,396,1
795133,Bunglon B.O,392,1
795133,Dopkon B.O,392,1
795133,Ethai Bazar B.O,390,1
795133,Gelman (G.Gothal) B.O,392,1
795133,Molphei Tampak B.O,392,1
795011,Naransena B.O,390,1
795133,Ngangkha Louwai B.O,390,1
795133,Phousabung B.O,392,1
795133,Sagang B.O,390,1
795133,Saiton B.O,390,1
