pincode,areaName,districtId,statusId
344704,Akal B.O,504,1
344032,Daukiyon ka Tala B.O,504,1
342002,NDC Jodhpur,524,1
344706,Pandarwali B.O,504,1
344011,Kerawa B.O,504,1
342304,Paldi Khichiyan,524,1
333517,Bhainsawata Kalan S.O,522,1
331027,Mahansar B.O,522,1
333020,Chanana S.O,522,1
333055,Kankaria S.O,522,1
343029,Dantiwas B.O,523,1
335522,PALLU S.O,520,1
305813,KAKALWARA BO,499,1
305811,KAYAMPURA BO,499,1
305004,NODAL DELIVERY CENTRE,499,1
333010,Churella S.O,522,1
312615,Bori B.O,540,1
312615,Ghantali B.O,540,1
312615,Sowania B.O,540,1
312615,Sodalpur B.O,540,1
312615,Jethalia B.O,540,1
312615,Nayan B.O,540,1
312615,Chhari B.O,540,1
312615,Semliya B.O,540,1
312615,Dunglawani B.O,540,1
312615,Kelamela B.O,540,1
312615,Kupda B.O,540,1
324005,I.P.I.A. KOTA S.O.,533,1
325003,MANDANA S. O.,533,1
324002,NDC Kota,533,1
324003,BORKHERA S.O.,533,1
325209,KERWALIYA B.O,507,1
313011,Amberi B.O,535,1
313003,Chansda B.O,535,1
313003,Kharwa B.O,535,1
313003,Umaramines B.O,535,1
305005,Hatikhera B.O,499,1
305003,Dorai B.O,499,1
305021,Kanwalai B.O,499,1
305022,Bhagwan Pura B.O,499,1
305022,Deo Nagar B.O,499,1
305205,Bithur B.O,499,1
305205,Kaklana B.O,499,1
305205,Kotaj B.O,499,1
305004,Chorsiawas B.O,499,1
305004,Makarwali B.O,499,1
305004,Nosar B.O,499,1
305206,Amba Masina B.O,499,1
305023,Googhra B.O,499,1
305023,Mohami B.O,499,1
305002,Makhupura B.O,499,1
305024,Rasoolpura B.O,499,1
305022,Kanas B.O,499,1
305022,Nand B.O,499,1
305206,Makrera B.O,499,1
305005,Ajaiser B.O,499,1
305005,Kharkheri B.O,499,1
305023,Kayar B.O,499,1
342602,Jhak BO,524,1
342602,Kharia Mithapur BO,524,1
342602,Pichiyak BO,524,1
342312,Gingala BO,524,1
342312,Hatundi BO,524,1
342312,Jakhan BO,524,1
342312,Kapooria BO,524,1
342312,Poonasar BO,524,1
342314,Kolu Pabuji BO,524,1
342314,Kolu Rathoran BO,524,1
342314,Sagrau BO,524,1
342308,Amla BO,524,1
342308,Barjasar BO,524,1
342308,Denok BO,524,1
342604,Sewania BO,524,1
342312,Barsallu Kallan BO,524,1
342312,Champasar BO,524,1
342312,Kinjari BO,524,1
342312,Ridmalsar BO,524,1
342312,Rohina BO,524,1
342314,Kanodia BO,524,1
342314,Sanurij BO,524,1
342801,Bhacharna BO,524,1
342029,Dhanari Kallan BO,524,1
342029,Kajnau Kallan BO,524,1
342037,Karwar BO,524,1
342037,Kasti BO,524,1
342037,Lavera Khurd BO,524,1
342037,Lordi Panditji BO,524,1
342029,Nandiya Khurd BO,524,1
342302,Paschimi Dhani BO,524,1
342302,Samrau BO,524,1
342802,Mogra Kallan BO,524,1
342802,Satlana BO,524,1
342802,Sikarpura BO,524,1
342304,Surpura BO,524,1
342305,Bhenser Chawandiali BO,524,1
342305,Umed Nagar BO,524,1
342303,Dabri BO,524,1
333704,Bahadurwas B.O,522,1
333704,Bajisar B.O,522,1
333704,Chanderapura B.O,522,1
333704,Sigra B.O,522,1
333705,Balaria B.O,522,1
342303,Khabra Khurd BO,524,1
342303,Khetasar BO,524,1
333053,Kishorepura B.O,522,1
333053,Mainpura B.O,522,1
331026,Badet B.O,522,1
331026,Budhaka Bas B.O,522,1
333307,Girdharpura Shahpura B.O,522,1
333307,Inderpura B.O,522,1
333307,Kot B.O,522,1
333307,Nangal B.O,522,1
305023,Ladpura B.O,499,1
305003,Somalpur B.O,499,1
305002,Sendaria B.O,499,1
305024,Nareli B.O,499,1
305012,Hatundi B.O,499,1
305022,Ganahera B.O,499,1
305022,Kishanpura B.O,499,1
305022,Picholia B.O,499,1
305205,Maya Pur B.O,499,1
305206,Bhaonta B.O,499,1
333704,Khalasi B.O,522,1
333704,Lumawas B.O,522,1
333704,Wahidpura B.O,522,1
333705,Ghoriwara Kalan B.O,522,1
333705,Kaseru B.O,522,1
333042,Bay B.O,522,1
333042,Chobdaranki Dhani B.O,522,1
333042,Nawalari B.O,522,1
333041,Bibasar B.O,522,1
333041,Siriyasar Kaklan B.O,522,1
333308,Dhamora B.O,522,1
333053,Kakarana B.O,522,1
333053,Khoh B.O,522,1
333801,Pachlangi B.O,522,1
331026,Kaliasar B.O,522,1
333307,Bagora B.O,522,1
342801,Sar BO,524,1
342602,Udaliyawas BO,524,1
342312,Bugri BO,524,1
342312,Khindakore BO,524,1
342312,Laxman Nagar BO,524,1
342312,Raimalwara BO,524,1
342312,Tapoo BO,524,1
342314,Kushlawa BO,524,1
342314,Thadia BO,524,1
342308,Moriya Munjasar BO,524,1
342037,Bhawad BO,524,1
342029,Kherapa BO,524,1
345001,Damodara BO,527,1
345001,Chhatrel BO,527,1
345001,Mokhala BO,527,1
342029,Nandia Kallan BO,524,1
342037,Sawant Kuan Khurd BO,524,1
342302,Dhelana BO,524,1
342302,Lohawat Jatabas BO,524,1
342308,Dholasar BO,524,1
342308,Padiyal BO,524,1
342037,Anvana BO,524,1
342037,Danwra BO,524,1
342037,Kelva Kallan BO,524,1
342037,Netra BO,524,1
342302,Jammeshwar Nagar BO,524,1
342302,Palli BO,524,1
342802,Guda Vishnoiyan BO,524,1
342802,Kakani BO,524,1
342802,Khara Bera Purohitan BO,524,1
342305,Kharda Mewasa BO,524,1
342303,Baran Khurd BO,524,1
342303,Bhikamkore BO,524,1
345027,Dangari BO,527,1
345001,Roopsi BO,527,1
345001,Mulana BO,527,1
342802,Khara Bera Bheemawatan BO,524,1
342802,Khejarli Kallan BO,524,1
342304,Punjla BO,524,1
342305,Jud BO,524,1
342305,Manaklao BO,524,1
342305,Rampura Bhatiyan BO,524,1
342303,Bethwasia BO,524,1
342303,Chandarakh BO,524,1
333704,Hanumanpura B.O,522,1
333704,Kuharu B.O,522,1
333704,Toliasar B.O,522,1
333705,Ghoriwara Khurd B.O,522,1
333705,Mandasi B.O,522,1
333042,Barwasi B.O,522,1
333042,Chelasi B.O,522,1
333308,Bhojnagar B.O,522,1
333308,Naya Parasrampura B.O,522,1
333053,Kankaria B.O,522,1
333801,Papara B.O,522,1
331026,Jabasar B.O,522,1
331026,Khyali B.O,522,1
333307,Dholekhera B.O,522,1
345001,Bhadasar BO,527,1
345001,Dedha BO,527,1
345001,Rasla BO,527,1
345001,Parewar BO,527,1
345001,Keeta BO,527,1
345001,Bhoo BO,527,1
345001,Amarsalagar BO,527,1
345001,Khinya BO,527,1
345001,Dewa BO,527,1
345027,Koda BO,527,1
345027,Lakha BO,527,1
345027,Modha BO,527,1
345027,Rewari BO,527,1
345027,Seerhar BO,527,1
345034,Bericiyala BO,527,1
345034,Phulia BO,527,1
345031,Chandan BO,527,1
345031,Sodakore BO,527,1
345033,Hamira BO,527,1
345001,Sam BO,527,1
345001,Baramsar BO,527,1
345001,Salkha BO,527,1
345001,Tejpala BO,527,1
345024,Madwa BO,527,1
345027,Baiya BO,527,1
345027,Kunda BO,527,1
