pincode,areaName,districtId,statusId
781029,Pillangkata B.O,411,1
781131,Patharkhmah B.O,411,1
781131,Warmawsaw B.O,411,1
782410,Umlapher B.O,411,1
781131,Jirang B.O,411,1
793108,Tynrong B.O,407,1
793109,Passadwar B.O,416,1
793110,Pongtung B.O,407,1
793109,Rongkhum B.O,416,1
793109,Sohkha B.O,416,1
793150,Kyndong Tuber B.O,416,1
793150,Mawkaiaw B.O,416,1
793150,Mawkyndeng B.O,416,1
793150,Trangblang B.O,416,1
793150,Yalang B.O,416,1
793200,Huroi B.O,408,1
793200,Pala B.O,408,1
793210,Rata Cherra B.O,408,1
793200,Saipung B.O,408,1
793200,Sheruphie B.O,408,1
793210,Ratacherra B.O,408,1
793210,Sonapur B.O,408,1
793021,Puriang B.O,407,1
793114,Jakrem B.O,414,1
793114,Jashier B.O,414,1
793114,Laitnongrim B.O,414,1
793114,Phlang Kynshi B.O,414,1
793121,Lyngiong B.O,407,1
793121,Marbisu B.O,407,1
793121,Mawkriah B.O,407,1
793121,Mawpun B.O,407,1
793120,Dungki   Ingdong B.O,417,1
793108,Laitkynsew B.O,407,1
793108,Mawblang B.O,407,1
793108,Tyrna B.O,407,1
793108,Lad Mawphlang B.O,407,1
793109,Nongbareh B.O,416,1
793110,Nongtyngur B.O,407,1
793109,Padu B.O,416,1
793109,Umsyiem B.O,416,1
793150,Iawthymmai B.O,416,1
793150,Mustem B.O,416,1
793150,Pdengshakap B.O,416,1
793150,Shangpung B.O,416,1
793150,Yooksi B.O,416,1
793210,Khatdum B.O,408,1
793120,Kynshi B.O,417,1
793200,Mualsei B.O,408,1
793200,Umkiang B.O,408,1
793004,Lawsohtun B.O,407,1
793160,Bataw B.O,408,1
793160,Sohkymphor B.O,408,1
793160,Wapung B.O,408,1
793210,Chiruphi B.O,408,1
793210,Umkiang B.O,408,1
793021,Kynton   U   Mon B.O,407,1
793021,Pamora B.O,407,1
793108,Mahadeo B.O,407,1
793108,Wahlong B.O,407,1
793109,Amlari B.O,416,1
793109,Naljuri B.O,416,1
793109,Nongtalang B.O,416,1
793110,Pamshutia B.O,407,1
793110,Wahkdait B.O,407,1
793150,Barato B.O,416,1
793150,Jarain B.O,416,1
793150,Laskein B.O,416,1
793150,Mihmyntdu B.O,416,1
793150,Mupyut B.O,416,1
793150,Mynso B.O,416,1
793150,Raliang B.O,416,1
793150,Sahsniang B.O,416,1
793150,Thadmuthlong B.O,416,1
793150,Thangrain B.O,416,1
793200,Myndihati B.O,408,1
793200,Sutnga B.O,408,1
793004,Bishnupur B.O,407,1
793160,Tuber Kmaishnong B.O,408,1
793210,Huroi B.O,408,1
793120,Khlieh Lyngkhoi B.O,407,1
793114,Mawsaw B.O,414,1
793114,Mawthapdoh B.O,414,1
793114,Pyndemsakwang B.O,414,1
793113,Phlang Mawsyrpat B.O,407,1
793113,Phlangwanbroi B.O,407,1
793113,Rynkubazar B.O,407,1
793113,Syntein B.O,407,1
793120,Kynrut B.O,417,1
793120,Mawkarah B.O,417,1
793120,Myriaw B.O,417,1
793119,Byrki B.O,417,1
793119,Mawkohngei B.O,417,1
793126,Langdongdai B.O,417,1
793126,Mawthengkut B.O,417,1
794115,Betsing B.O,413,1
794115,Katuli B.O,413,1
794102,Emangiri B.O,412,1
793114,Mawlyngwir B.O,414,1
793114,Mawten B.O,414,1
793114,Phudjaud B.O,414,1
793114,Rangmaw B.O,414,1
793114,Rangthong B.O,414,1
793114,Umjarain B.O,414,1
793012,Tynring B.O,407,1
793121,Madan Bitaw B.O,407,1
793121,Mawngap B.O,407,1
793121,Mawreng B.O,407,1
793121,Pongkung B.O,407,1
793121,Weiloi B.O,407,1
793113,Lawbah B.O,407,1
793113,Mawhiang B.O,407,1
793113,Thyllaw B.O,407,1
793022,Mawtawar B.O,407,1
793009,Mawklot B.O,407,1
793151,Mawbakhon B.O,416,1
793151,Mookynniang B.O,416,1
793151,Namdong B.O,416,1
793161,Nongbareh B.O,416,1
794102,Nilwalgiri B.O,412,1
794106,Balurghat B.O,413,1
794106,Gopinath Killa B.O,413,1
794107,Jadigitim B.O,412,1
793120,Nongthliew B.O,417,1
793120,Nongum B.O,417,1
793120,Pariong B.O,417,1
793120,Tiehnongbah B.O,417,1
793120,Umkrem B.O,417,1
793119,Khliehmawlieh B.O,417,1
793119,Laitkseh B.O,417,1
793119,Langdongdai B.O,417,1
793119,Marskuin B.O,417,1
793102,Hatumling B.O,411,1
793102,Nongladew B.O,411,1
793102,Umdihar B.O,411,1
793102,Umrit B.O,411,1
793103,Mawbri B.O,411,1
793103,Rongmen B.O,411,1
793116,Umroi B.O,411,1
794101,Captain Reserve B.O,415,1
794103,Dimapara B.O,415,1
794103,Rimrangapara B.O,415,1
794103,Sasengpara B.O,415,1
794103,Silkhigiri B.O,415,1
794005,Gambigre B.O,415,1
794104,Bhaitbari B.O,415,1
794104,Bholarbhita B.O,415,1
794104,Holidayganj B.O,415,1
794104,Mechanpani B.O,415,1
794104,Rongmatchokgiri B.O,415,1
794104,Shyamnagar B.O,415,1
794105,Grenggandi Agal B.O,415,1
794105,Kalchengapara B.O,415,1
794105,Rongsakhona B.O,415,1
794105,Teporpara B.O,415,1
794002,Bolsong B.O,415,1
794002,Edenbari Rongkhon B.O,415,1
794002,Matchakgiri B.O,415,1
794002,Raja Apal B.O,415,1
794002,Rongram B.O,415,1
793102,Umsawnongbri B.O,411,1
793102,Umshakhon Mathon B.O,411,1
793114,Sngimawlein B.O,414,1
793121,Mawtiehbah B.O,407,1
793113,Mawdongbazar B.O,407,1
793113,Tynger B.O,407,1
793022,Kynton Massar B.O,407,1
793009,Mylliem Syllai U Lar B.O,407,1
793104,Barua Basti B.O,411,1
793104,Mawlein Mawkhan B.O,411,1
793103,Umroi B.O,411,1
793105,Kyrdem Kulai B.O,411,1
793105,Mawhati B.O,411,1
793105,Mawrong B.O,411,1
793105,Sanidon B.O,411,1
794103,Kapasipara B.O,415,1
794103,Kharapara B.O,415,1
794103,Killapara B.O,415,1
794103,Mihanpara B.O,415,1
794103,Purakhasia B.O,415,1
794103,Halchati B.O,415,1
794005,Dekubazar B.O,415,1
794005,Dhopgiri B.O,415,1
794104,Batabari B.O,415,1
793102,Kynjoin Umran B.O,411,1
793102,Niangbari B.O,411,1
793102,Saiden B.O,411,1
793102,Umden B.O,411,1
793120,Laitdombah B.O,417,1
793120,Mawshut B.O,417,1
793120,Nongkhlaw B.O,417,1
793120,Umthlong B.O,417,1
793119,Jaidoh B.O,417,1
793119,Maweitlyngngam B.O,417,1
793126,Seinduli B.O,417,1
793126,Shallang B.O,417,1
794115,Bandelkona B.O,413,1
794102,Panda B.O,412,1
794102,Siju B.O,412,1
794106,Kalaipara B.O,413,1
794106,Kawahagra B.O,413,1
794106,Majerchar B.O,413,1
794106,Nogorpara B.O,413,1
794104,Gatsingbazar B.O,415,1
794104,Gumaijhora B.O,415,1
794104,Haripur B.O,415,1
794104,New Bhaitbari B.O,415,1
794104,Paham B.O,415,1
794104,Rajabala B.O,415,1
794104,Rombazar B.O,415,1
794105,Monabari B.O,415,1
794105,Mukhdangra B.O,415,1
794105,Okkapara B.O,415,1
794105,Zekabari B.O,415,1
794002,Dajongpara B.O,415,1
794002,Gabil B.O,415,1
794002,Jingjal B.O,415,1
794002,Mendal B.O,415,1
794002,Raribazar B.O,415,1
794002,Rongkhon B.O,415,1
793151,Nongjngi B.O,416,1
793151,Saitsama B.O,416,1
793151,Mynsngad B.O,416,1
793018,Diengpasoh B.O,407,1
794108,Daram B.O,410,1
794108,Rongrong B.O,410,1
794108,Thapa B.O,410,1
794110,Dainadubi B.O,406,1
794110,Darugiri B.O,406,1
794110,Dokangsi B.O,406,1
794110,Gairong B.O,406,1
793161,Pdengshakap B.O,416,1
794108,Dagal B.O,410,1
794108,Haluapara B.O,410,1
793115,Lyngkhoi B.O,407,1
793115,Madan Bitaw B.O,407,1
793115,Nongspung B.O,407,1
793115,Sohpian B.O,407,1
793151,Khanduli B.O,416,1
793151,Mawdymmai B.O,416,1
793103,Mawlasnai B.O,411,1
793103,Umktieh B.O,411,1
793116,Kyrdem B.O,411,1
794101,Dakopgiri B.O,415,1
794103,Chati B.O,415,1
794103,Gachuapara B.O,415,1
794103,Joshipara B.O,415,1
794103,Sibbari B.O,415,1
794005,Gongrengiri B.O,415,1
