pincode,areaName,districtId,statusId
192201,Bulbul Nowgam BO,762,1
192201,Chattargui BO,762,1
192201,Dethunagnarian BO,762,1
192201,Omanagri BO,762,1
192201,Shangas BO,762,1
185121,Hari Marhote BO,773,1
185121,Lassana BO,773,1
185201,Dharamsal BO,775,1
185201,Gonda BO,775,1
185153,Patrara BO,775,1
185153,Rahsiyot BO,775,1
185212,Shadhra Sharif BO,775,1
185133,Rehtal BO,775,1
185121,Seri Khawaja BO,773,1
185121,Sialan BO,773,1
185201,Harichuma BO,775,1
185201,Khawas BO,775,1
185153,Bhajwal BO,775,1
185212,Azamtabad BO,775,1
185212,Behrote BO,775,1
185212,Same BO,775,1
192305,Aglar BO,779,1
192201,Brah BO,762,1
192201,Hardtour BO,762,1
192201,Nowgam B.O,762,1
192201,Utersoo BO,762,1
185121,Madana BO,773,1
185121,Sangiote BO,773,1
185201,Brehvi BO,775,1
185201,Khersoo BO,775,1
185201,Tareru BO,775,1
185212,Bhattian BO,775,1
185212,Dodasanbala BO,775,1
185212,Saj BO,775,1
185133,Fatehpur BO,775,1
192201,Akingam BO,762,1
192201,Chakilpora BO,762,1
192201,Hiller Arahama BO,762,1
192201,Telwani BO,762,1
185121,Jara Wali Gali BO,773,1
185121,Sanai BO,773,1
185121,Sangla BO,773,1
185201,Chak Mathani BO,775,1
185201,Mohgla BO,775,1
185201,Panjah BO,775,1
185212,Rajdhani BO,775,1
185133,Dhani Dhar BO,775,1
182313,Thub BO,777,1
182143,Assar BO,766,1
182143,Trungal BO,766,1
182222,Katyara BO,766,1
182222,Sungli Sartingal BO,766,1
182202,Jodhpur BO,766,1
182121,Panthal BO,777,1
182312,Salal BO,777,1
182301,Vaishno Devi BO,777,1
182201,Chirala BO,766,1
182201,Dhara BO,766,1
182201,Goha BO,766,1
182201,Humble BO,766,1
182201,Mangota BO,766,1
182204,Badhat BO,770,1
182315,Angrala BO,777,1
182315,Balamatkot BO,777,1
182315,Sarh BO,777,1
182205,Aftee BO,770,1
182205,Chhatroo BO,770,1
182205,Chingam BO,770,1
185203,Dadoa BO,777,1
182141,Bain BO,781,1
182141,Dhanas BO,781,1
182141,Ladha BO,781,1
182141,Nagulta BO,781,1
182141,Sudhmahadev BO,781,1
182121,Malhar BO,781,1
182121,Mand BO,781,1
182121,Seen Thakrian BO,781,1
182124,Johnu BO,781,1
182124,Kaldi BO,781,1
182124,Sermanjla BO,781,1
182142,Madha BO,781,1
182127,Peoni BO,781,1
182127,Thalora BO,781,1
182128,Basantgarh BO,781,1
182128,Dudoo BO,781,1
182128,Jakhed BO,781,1
182128,Joffar BO,781,1
182125,Landhar BO,781,1
182125,Mongri BO,781,1
182125,Panjar BO,781,1
182146,Chambalwas BO,776,1
182146,Chareel BO,776,1
182146,Kaskoot BO,776,1
182148,Halla BO,776,1
182148,Kainthi BO,776,1
182148,Kundi Karol BO,776,1
182148,Topnel Chuchtar BO,776,1
185203,Bimblya BO,775,1
182313,Shajroo BO,777,1
182143,Ranka BO,766,1
182202,Bhagwa BO,766,1
182202,Dessa BO,766,1
182202,Ghat BO,766,1
182147,Dhandal BO,766,1
182147,Ganika BO,766,1
182147,Mundhar BO,766,1
182201,Manlnai BO,766,1
182201,Nai Bhalara BO,766,1
182201,Premnagar BO,766,1
182201,Rukali BO,766,1
182201,TrOwn BO,766,1
182204,Gulabgarh BO,770,1
182204,Kukerwas BO,770,1
182204,Kuttal BO,770,1
182204,Mandel BO,770,1
182204,Padar BO,770,1
182204,Pochhal BO,770,1
182205,Sigdi BO,770,1
182205,Tagood BO,770,1
182205,Thakrai BO,770,1
185203,Dhanwan BO,777,1
182313,Thiloo BO,777,1
182313,Thuru BO,777,1
182202,Beoli BO,766,1
182202,Gundna BO,766,1
182141,Basahat BO,781,1
182141,Kithar BO,781,1
182121,Garnai BO,781,1
182121,Jangalgali BO,781,1
182121,Seen Bhramena BO,781,1
182121,Tikri BO,781,1
182124,Chanunta BO,781,1
182142,Sangote BO,781,1
