pincode,areaName,districtId,statusId
754031,Gopapur B.O,451,1
754031,Ichhapur B.O,451,1
754031,Jhajia B.O,451,1
754031,Jodumuhan B.O,451,1
754028,Mangarajpur B.O,451,1
754028,Sankarpur B.O,451,1
754027,Kayalpada B.O,451,1
754027,Mancheswar B.O,451,1
754037,Champeswar B.O,451,1
754037,Ekdal B.O,451,1
754037,Godibandha B.O,451,1
754037,Padamal B.O,451,1
754022,Karanji B.O,451,1
754022,Kairapari B.O,451,1
754022,Safa B.O,451,1
754022,Uchapada B.O,451,1
754290,Bhera B.O,451,1
754290,Chasakhanda B.O,451,1
754031,Khuntakata B.O,451,1
754031,Mugagahira B.O,451,1
754028,Dalijoda Berhampur B.O,451,1
754028,Gurudijhatia B.O,451,1
754027,Kakhadi B.O,451,1
754037,Adheigundi B.O,451,1
754037,Rusipada B.O,451,1
754022,Bainchuan B.O,451,1
754022,Bhatimunda B.O,451,1
754031,Ragadipada B.O,451,1
754031,Sankhameri B.O,451,1
754031,Sasang B.O,451,1
754028,Agrahat B.O,451,1
754028,Badasamantarapur B.O,451,1
754028,Chhagaon B.O,451,1
754025,Birol B.O,451,1
754025,Nakhara B.O,451,1
754025,Salagaon B.O,451,1
754290,Tilda B.O,451,1
768033,KARANDOLA,449,1
759151,Pabitranagar S.O,453,1
754031,Karadibandha B.O,451,1
754031,Mahulia B.O,451,1
754031,Singhanathpitha B.O,451,1
754028,Gobara B.O,451,1
754028,Kumarpur B.O,451,1
759147,Gadasila B.O,445,1
754023,Bandalo B.O,457,1
754296,Arakhpur B.O,457,1
754024,Bantala B.O,457,1
755013,Chasakhanda B.O,457,1
755013,Chhatrapara B.O,457,1
755013,Kuanlo B.O,457,1
754023,GobindpurSidhagiri B.O,457,1
754023,Kaitha B.O,457,1
754296,Sakuntalapur B.O,457,1
755043,Masudpur B.O,457,1
755014,Bamdevpur B.O,457,1
755014,Barikul B.O,457,1
755014,Katikata B.O,457,1
755014,Kuanrapur B.O,457,1
754082,SALAPADA B.O,457,1
754023,Samsarpur B.O,457,1
754296,Bidyadharpur B.O,457,1
754296,Koudikol B.O,457,1
755043,Hatsahi B.O,457,1
755043,Malapara B.O,457,1
755013,Aunri B.O,457,1
755016,Deulatara B.O,464,1
754217,Damarpur B.O,464,1
754217,Srirampalpatna B.O,464,1
754219,Dasipur B.O,464,1
754219,Podamarai Alakana B.O,464,1
