pincode,areaName,districtId,statusId
208001,NDC Kanpur,688,1
273001,NDC Gorakhpur,678,1
201001,NDC Ghaziabad,675,1
282001,NDC Agra,646,1
212308,NTPC Kohdar Meja SO,706,1
226001,NDC LUCKNOW GPO,694,1
202001,NDC Aligarh,647,1
226003,NDC Lucknow Chowk Ho,694,1
284001,NDC Jhansi,685,1
247001,NDC Saharanpur,709,1
250001,NDC  Meerut,700,1
250110,Pallavpuram S.O,700,1
221007,Ledhupur S.O.,720,1
244001,NDC Moradabad,702,1
243001,NDC Bareilly,660,1
251001,NDC MUZAFFAR NAGAR,703,1
802131,Sheopur Diar BO,656,1
277205,Nauranga BO,656,1
281204,Udhar BO,698,1
281306,Basamaroo BO,682,1
281306,Edalpur BO,682,1
281306,Salempur BO,682,1
281307,Arti BO,682,1
281307,Gutehara BO,682,1
281306,Jarau BO,682,1
281306,Kursanda BO,682,1
281306,Kajrauthi BO,682,1
281306,Naugaon BO,682,1
281307,Hasanpur Baru BO,682,1
281307,Khonda BO,682,1
281307,Madaka Bhoj BO,682,1
281307,Nagla Beru BO,682,1
281123,Bachagaon BO,698,1
281123,Kaunthra BO,698,1
242221,Gurugram BO,712,1
242221,Makrandpur BO,712,1
242221,Malupur BO,712,1
242221,Mangtora BO,712,1
242221,Tingri BO,712,1
242223,Bhainsi BO,712,1
242223,Deoriajhala BO,712,1
242303,Kundramajra BO,712,1
242303,Sarjupur BO,712,1
242303,Simariaraipur BO,712,1
242305,Jalalpur BO,712,1
242305,Kamlapur BO,712,1
242305,Kheramajhkhera BO,712,1
242305,Laxmipur BO,712,1
242305,Majila BO,712,1
242305,Sootha BO,712,1
242405,Lalpur BO,712,1
212201,Muratganj ED BO,690,1
212202,Kasenda BO,690,1
212202,Tilgodi BO,690,1
212202,Jayantipur BO,690,1
212203,Badagaon BO,690,1
212206,Raxwara BO,690,1
221104,Mustafabad BO,720,1
221104,Narainpur BO,720,1
221104,Pachraon BO,720,1
221112,Bariyasanpur BO,720,1
221112,Kamauli BO,720,1
221101,Ajgara BO,720,1
221101,Amarpatti BO,720,1
221101,Babiaon BO,720,1
221101,Bela BO,720,1
221101,Jagdishpur BO,720,1
221101,Katari BO,720,1
221101,Kohashi BO,720,1
221101,Lakhanpur BO,720,1
221101,Laskarpur BO,720,1
221101,Niyar BO,720,1
221101,Rajapur BO,720,1
221101,Singhpur BO,720,1
221101,Sultanipur BO,720,1
232105,Babhniyaon Raipur BO,666,1
232105,Hingutarjagdishpur BO,666,1
232105,Shaheedgaon BO,666,1
232105,Torwan BO,666,1
232106,Jalalpur BO,666,1
232106,Kamharia BO,666,1
232106,Kawaipaharpur BO,666,1
262123,Goradhanenega BO,704,1
262123,Haripur BO,704,1
281123,Nainu Patti BO,698,1
281205,Jarara BO,698,1
281204,Panigaon BO,698,1
281204,Siriya Ki Nagaria BO,698,1
281306,Bedai BO,682,1
242405,Malika BO,712,1
242405,Muradpur BO,712,1
242405,Narotha Hansram BO,712,1
242226,Dadraul BO,712,1
242301,Nawadrudrapur BO,712,1
242301,Paliapatti BO,712,1
242301,Sandaamipur BO,712,1
242301,Seora BO,712,1
242301,Sikandarpurkalanan BO,712,1
242407,Bharribasantpur BO,712,1
242407,Bikrampurchakora BO,712,1
242407,Bilandpurgaddipur BO,712,1
242407,Chandeura BO,712,1
242407,Dhakiatiwari BO,712,1
242407,Ganpatpur BO,712,1
242407,Safaura BO,712,1
242407,Sandakhas BO,712,1
242407,Talgaon BO,712,1
242407,Unkalan BO,712,1
242401,Baragaon BO,712,1
281306,Samadpur BO,682,1
281307,Dhadau BO,682,1
281307,Karkauli BO,682,1
281404,Agaryala BO,698,1
281404,Naugaon BO,698,1
281206,Gajoo BO,698,1
211012,Ganja BO,706,1
211012,Gauspur Katahula BO,706,1
212206,Vaish Kanti BO,690,1
244221,Gajana BO,650,1
244221,Jalajpur Dhana BO,650,1
244221,Papsara BO,650,1
244221,Telipurmali BO,650,1
242221,Jam Daulatpur BO,712,1
242221,Kateli Bmaua BO,712,1
242221,Khadhar BO,712,1
242221,Shahpur BO,712,1
242221,Sulamanpurpatti BO,712,1
242221,Udaipurbhoor BO,712,1
242223,Audapur BO,712,1
242223,Gandhar BO,712,1
242223,Hathel BO,712,1
242223,Indeypur BO,712,1
242223,Paraincha BO,712,1
242223,Rawatpur BO,712,1
242223,Sarthauli BO,712,1
242303,Barriprasidhpur BO,712,1
242303,Khamaria BO,712,1
242303,Marena BO,712,1
242303,Shankerpur BO,712,1
242305,Hasanpur BO,712,1
242305,Jiginia BO,712,1
242305,Korigawan BO,712,1
242405,Dhaknalahia BO,712,1
242405,Khandepur BO,712,1
242405,Prasadpur BO,712,1
242405,Tahkhurdkalan BO,712,1
242226,Azizganj BO,712,1
272124,Bhawanipur BO,661,1
272124,Samaspur BO,661,1
242226,Raikhera BO,712,1
242301,Batlaiya BO,712,1
242301,Jaitipur BO,712,1
242301,Kudaiya BO,712,1
242301,Madnapur BO,712,1
242301,Ukhlinawada BO,712,1
242407,Bahanderi BO,712,1
242407,Deoria BO,712,1
242407,Hatgaon BO,712,1
242407,Parsonakhalilpur BO,712,1
242407,Rampurbasant BO,712,1
242401,Ayun BO,712,1
242401,Behtasambad BO,712,1
242401,Gangsara BO,712,1
242401,Kotawari BO,712,1
242401,Mudiakurmiyat BO,712,1
242127,Bamhora BO,712,1
242127,Dasia BO,712,1
242127,Jakhia BO,712,1
242127,Kilapur BO,712,1
242127,Kunderi BO,712,1
242127,Mai Khurd Kalan BO,712,1
272175,Pakhuwapar BO,711,1
272175,Shivapar BO,711,1
272175,Sikari BO,711,1
272175,Utrawal BO,711,1
272173,Asharfa Bad BO,711,1
272172,Chhitahi BO,711,1
272271,Belauli BO,711,1
272271,Bhitia Kala BO,711,1
242127,Parthipur Kuverpur BO,712,1
212201,Bamrauli BO,690,1
232101,Chandasi BO,666,1
212201,Kokhraj BO,690,1
212202,Faridpur Salem BO,690,1
212203,Balipur Tata BO,690,1
212203,Beruwa BO,690,1
212203,Kaju BO,690,1
212204,Jahangirabad BO,690,1
211012,Karehnda BO,706,1
212104,Bampur BO,706,1
212111,Bagbana BO,706,1
212111,Balapur BO,706,1
212111,Purwa Khas BO,706,1
212106,Bahraicha BO,706,1
212106,Chhapar BO,706,1
212106,Kapraura BO,706,1
212106,Kaundhiyra BO,706,1
212106,Khiri BO,706,1
212107,Bhita BO,706,1
212107,Chhatahra BO,706,1
212107,Chhiri BO,706,1
212107,Chilla BO,706,1
212107,Lalapur Bhatpura BO,706,1
212301,Akorha BO,706,1
211007,Mohabbatganj Uparhar BO,706,1
211012,Asrawey Kalan BO,706,1
211012,Bhagwatpur BO,706,1
212104,Bedauli BO,706,1
212104,Daswar BO,706,1
212104,Nahwai ED BO,706,1
212104,Trisentulapur BO,706,1
212202,Inguwa Kathgaon BO,706,1
212111,Karma BO,706,1
244221,Nanhera Aliarpur BO,650,1
244221,Qazi Sarai Urf Kankar Sarai BO,650,1
232104,Jamunipur BO,666,1
221104,Ambba BO,720,1
221104,Gobraha BO,720,1
221104,Jalhupur BO,720,1
221104,Khetalpur BO,720,1
221104,Piyari BO,720,1
221104,Ramchandipur BO,720,1
221104,Tiwaripur BO,720,1
221104,Ukathi BO,720,1
221112,Saraimohana BO,720,1
221101,Bathauli BO,720,1
221101,Bhadawan BO,720,1
221101,Hathiyarkalan BO,720,1
221101,Kaithaur BO,720,1
221101,Saraiya No1 BO,720,1
221101,Tewar BO,720,1
221011,Bachhaon BO,720,1
221011,Susuwahi BO,720,1
232105,Amara BO,666,1
232105,Dabaria BO,666,1
232105,Sakrari BO,666,1
221005,Garwasi Toal BO,720,1
221116,Chandrawati BO,720,1
221116,Srikanthpur BO,720,1
232106,Awati BO,666,1
232106,Dheena BO,666,1
232106,Hetampur BO,666,1
232106,Kadirabad BO,666,1
232106,Pipari BO,666,1
232101,Alampur BO,666,1
232101,Bharchha BO,666,1
232101,Dulhipur BO,666,1
232101,Kurahana BO,666,1
232111,Chakarghatta BO,666,1
212106,Belsara BO,706,1
212106,Khoonta BO,706,1
212106,Maida BO,706,1
212107,Belamundi BO,706,1
212107,Dhara BO,706,1
212107,Kanti BO,706,1
212107,Lohgara BO,706,1
212107,Naganpur BO,706,1
212107,Othgi Tarhar BO,706,1
212107,Panwar BO,706,1
209743,Mahoi BO,671,1
209743,Sahaspur BO,671,1
209743,Ugrapur Sultan Patti BO,671,1
209504,Harsinghpur Goa BO,671,1
209504,Khinmini BO,671,1
209504,Rasidpur Mai BO,671,1
209504,Shukrullapur BO,671,1
209652,Nadaura BO,671,1
272124,Kothwa BO,661,1
272124,Naraiyanpur BO,661,1
272124,Niranjanpur BO,661,1
272124,Pipragautam BO,661,1
212107,Tatarganj BO,706,1
212301,Deora BO,706,1
212301,Dharwara BO,706,1
212301,Issauta BO,706,1
211008,Dandi Bazar BO,706,1
211012,Bisauna BO,706,1
211012,Jalalpur Ghosi BO,706,1
211012,Mandardeeh Mafi BO,706,1
212104,Bhanjanpur BO,706,1
212111,Ghoorpur BO,706,1
212106,Barha BO,706,1
212106,Bharat Nagar BO,706,1
212106,Chamu BO,706,1
212106,Lendiyari BO,706,1
209501,Babna BO,671,1
209501,Khalwara BO,671,1
209652,Bihar BO,671,1
272271,Bisauwa BO,711,1
272271,Ghurapali BO,711,1
272175,Jagdishpur Urf Lahuradeva BO,711,1
272175,TNDeoria BO,711,1
272175,Tama BO,711,1
272173,Girdhar Pur BO,711,1
272173,Rasula Bad BO,711,1
272172,Taryapar BO,711,1
272271,Barhya BO,711,1
272271,Bhatauli BO,711,1
272271,Gagnai Rao BO,711,1
272271,Gulariha BO,711,1
272271,Karmaini BO,711,1
272153,Ajgara BO,715,1
242401,Bilsandibuzurg BO,712,1
242401,Gandharpur BO,712,1
242401,Jewan BO,712,1
242401,Nahil BO,712,1
242401,Satwabuzurg BO,712,1
242401,Sunara Buzurg BO,712,1
242401,Ullia BO,712,1
242127,Behta Jangal BO,712,1
242127,Bhundeli BO,712,1
242127,Bikrampur BO,712,1
242127,Chaurabagerkhet BO,712,1
242127,Paraur BO,712,1
272175,Gorhi BO,711,1
272175,Madhopur BO,711,1
272175,Misraulia BO,711,1
272175,Sugapankhi BO,711,1
272175,Umari Kalan BO,711,1
272173,Padaria BO,711,1
272172,Siswania BO,711,1
272271,Jamohara BO,711,1
272271,Jaswal BO,711,1
272271,Kauwathore BO,711,1
242221,Kakrala BO,712,1
242221,Mirzapur BO,712,1
242221,S Purkayasthan BO,712,1
242221,Singaha Yusufpur BO,712,1
242405,Chandpur BO,712,1
242405,Tulapur BO,712,1
242223,Amora BO,712,1
242223,Dilawarpur BO,712,1
242223,Kamalnainpur BO,712,1
