pincode,areaName,districtId,statusId
791001,Bagra B.O,52,1
791120,Hari B.O,40,1
791120,Hong B.O,40,1
791001,Bene B.O,52,1
791001,Darka B.O,52,1
791113,Jully B.O,43,1
791120,Siiro B.O,40,1
791001,Darak B.O,52,1
791001,Kambang B.O,52,1
791001,Logum Jining B.O,52,1
792122,Milonpur B.O,28,1
791001,Kaying B.O,45,1
791001,Kombo B.O,52,1
791001,Nikte B.O,52,1
791001,Monigong B.O,44,1
791123,Kolaptukar B.O,43,1
790106,Zemithang B.O,46,1
792122,Dharampur B.O,28,1
792122,Manabhum B.O,28,1
791103,Boleng B.O,45,1
791103,Riga B.O,45,1
791119,Yazali B.O,40,1
790104,Temple Gompa B.O,46,1
792001,Changliang B.O,36,1
792001,Gohaingaon B.O,36,1
791104,Namsing B.O,30,1
791118,Hiya B.O,34,1
791118,Koloriang B.O,34,1
791118,Sangram B.O,34,1
791102,Rani B.O,30,1
791102,Yagrung B.O,30,1
790102,Bameng B.O,29,1
792105,Padumani B.O,41,1
792103,Innao B.O,41,1
792103,Nampong B.O,41,1
792103,Piyong B.O,41,1
792103,Wingko B.O,41,1
791102,Koyu B.O,39,1
791119,Mengio B.O,43,1
792110,Abango B.O,38,1
792110,Desali B.O,38,1
792110,Elopa B.O,38,1
792110,Meka B.O,38,1
792110,Parbuk B.O,38,1
791103,Damro B.O,49,1
790102,P.Kessang B.O,42,1
791105,Migging B.O,49,1
791002,Shimong B.O,49,1
791103,Dalbing B.O,49,1
790001,Palizi B.O,51,1
791105,Singa B.O,49,1
791002,Geku B.O,49,1
791002,Mariyang B.O,49,1
791104,Ayeng B.O,30,1
791104,Sirem B.O,30,1
791118,Nyapin B.O,34,1
791102,Debing B.O,30,1
791102,Ruksin B.O,30,1
792103,Diyun B.O,41,1
792103,Jaipur B.O,41,1
792103,Manmao B.O,41,1
792103,Nanam B.O,41,1
791102,Korang B.O,39,1
791113,Chimpu B.O,43,1
791113,Jully B.O,43,1
792110,Bolung B.O,38,1
792110,Dambuk B.O,38,1
792110,Jia B.O,38,1
792110,Kronli B.O,38,1
790106,Gispu B.O,46,1
792122,Kharsang B.O,28,1
792122,Kutum Basti B.O,28,1
792111,Yealing B.O,36,1
792001,Lohitpur B.O,36,1
791120,Hija B.O,40,1
791120,Old Ziro B.O,40,1
791120,Yachuli B.O,40,1
792105,Kumari Kachari B.O,41,1
791110,Model Village B.O,43,1
792122,Chopelling B.O,28,1
792122,Deban B.O,28,1
792122,Namchik B.O,28,1
792122,Namphai B.O,28,1
792122,Milonpur B.O,28,1
791118,Tali B.O,33,1
791103,Kebang B.O,45,1
791103,Pangin B.O,45,1
790104,B.Supply B.O,46,1
790104,Kitpi B.O,46,1
790104,Lumberdung B.O,46,1
791102,Sille B.O,30,1
792101,Etalin B.O,48,1
790102,Bana B.O,29,1
790102,Lada B.O,29,1
790102,Veo B.O,29,1
792131,Kanubari B.O,37,1
791104,Borguli B.O,30,1
791104,Ngopok B.O,30,1
791104,Silluk B.O,30,1
791118,Damin B.O,34,1
791110,Yupia B.O,43,1
792103,Udaipur B.O,41,1
791113,Donyi Polo B.O,43,1
791113,Suchana Nagar B.O,43,1
791113,Vidya Vihar B.O,43,1
792110,Anupam B.O,38,1
792110,Bijari B.O,38,1
792110,Paglam B.O,38,1
792110,Santipur B.O,38,1
792103,Kumsai B.O,41,1
791118,Chambang B.O,33,1
792001,Danglat B.O,36,1
792055,Gandhigram B.O,28,1
792055,Two Hut B.O,28,1
791120,Deed B.O,40,1
791120,Godak B.O,40,1
791120,Siiro B.O,40,1
791103,Adipassi B.O,49,1
790116,Singchung B.O,51,1
791105,Gelling B.O,49,1
792103,Lathao B.O,41,1
791102,Nari B.O,39,1
792110,Bomjir B.O,38,1
792110,Hunli B.O,38,1
792110,Iduli B.O,38,1
792110,Koronu B.O,38,1
791118,Sarli B.O,34,1
791102,Balek B.O,30,1
791102,Bilat B.O,30,1
791103,Renging B.O,30,1
790102,Chyangtajo B.O,29,1
790102,Khenewa B.O,29,1
791103,GTC B.O,30,1
791102,Ledum B.O,30,1
791102,Oyan B.O,30,1
790102,Pipu dipu B.O,29,1
792131,K/nokno B.O,37,1
792131,Longfong B.O,37,1
792131,Senewa B.O,37,1
792131,Wakka B.O,37,1
791001,Payum B.O,45,1
791001,Rumgong B.O,45,1
792056,New Mohong B.O,28,1
792056,Vijoypur B.O,28,1
792120,Namdang B.O,28,1
792120,Ranglum B.O,28,1
790105,Thingbu B.O,46,1
792110,Anelih B.O,48,1
792131,Minthong B.O,37,1
792131,Nginu B.O,37,1
792131,pangchou B.O,37,1
792130,Kanubari B.O,37,1
792131,Khotnu B.O,37,1
790003,Shergaon B.O,51,1
790001,Thrizino B.O,51,1
790116,Dahung B.O,51,1
790116,Dedza B.O,51,1
791002,Karko B.O,49,1
790104,Sakpret B.O,46,1
792001,Loiliang B.O,36,1
792001,Tafragam B.O,36,1
792001,Tezu Govt. College B.O,36,1
792001,Tindolong B.O,36,1
791120,Joram B.O,40,1
791120,Talo B.O,40,1
790105,Mukto B.O,46,1
790114,Tippi B.O,51,1
791122,Muri B.O,50,1
791122,Nacho B.O,50,1
791122,Sippi B.O,50,1
791122,Siyum B.O,50,1
791122,Tabarijo B.O,50,1
791122,Taksing B.O,50,1
791122,Taliha B.O,50,1
792129,Namsang Mukh B.O,47,1
792129,Narottam Nagar B.O,47,1
792129,Soha B.O,47,1
790101,Dirang Basti B.O,51,1
790101,Lish B.O,51,1
792130,Khela B.O,47,1
792130,Kheti B.O,47,1
792130,Lazu B.O,47,1
792130,Thinsa B.O,47,1
792130,Tupi B.O,47,1
791101,Dali B.O,35,1
791101,Daring B.O,35,1
791101,Tirbin B.O,35,1
790001,Salari B.O,51,1
791122,Dumporijo B.O,50,1
790002,Balemu B.O,51,1
792130,Borduria B.O,47,1
792130,Valley view B.O,47,1
791101,Bame B.O,35,1
790114,Khellong B.O,51,1
791001,Vivek Nagar B.O,52,1
791001,Yoji Yora B.O,52,1
791001,Yomcha B.O,52,1
791101,Liromoba B.O,52,1
792056,Kherem Bisa B.O,28,1
792056,Lallung B.O,28,1
792120,Bubang B.O,28,1
792102,Wakro B.O,36,1
792121,Manmao B.O,28,1
790104,Lhou B.O,46,1
791123,Sonajuli B.O,43,1
792102,Chakma B.O,41,1
791112,Arunachal University B.O,43,1
792104,Goiliang B.O,27,1
792104,Khopa B.O,27,1
791121,Hawa Camp B.O,43,1
791123,Kolaptukar B.O,43,1
792102,Medo B.O,41,1
792104,Wallong B.O,27,1
790001,Nafra B.O,51,1
791122,Lemiking B.O,50,1
791122,Maro B.O,50,1
792129,Namsang B.O,47,1
790101,Munna Camp B.O,51,1
792130,Kaimai B.O,47,1
792130,Kapu B.O,47,1
792130,Khonsa Basti B.O,47,1
791120,Boasimla B.O,32,1
791120,Raga B.O,32,1
791120,Hari B.O,40,1
791120,Hong B.O,40,1
791123,Kokila B.O,43,1
792102,Alubari B.O,41,1
792102,Kamlang Nagar B.O,41,1
791112,Kheel B.O,43,1
792104,Chaglagam B.O,27,1
792104,Hawai B.O,27,1
792104,Kibitho B.O,27,1
791123,Balijan B.O,43,1
792102,Kherem B.O,41,1
792102,Momong B.O,41,1
791112,Midpu B.O,43,1
792104,Meteliang B.O,27,1
792104,Yatong B.O,27,1
791125,Garu B.O,39,1
791125,Gensi B.O,39,1
791001,Pessing B.O,45,1
792056,Rajanagar B.O,28,1
