pincode,areaName,districtId,statusId
244715,Devayal BO,633,1
244715,Burakote BO,633,1
244715,Riquwasi BO,633,1
244715,Sankar BO,633,1
244713,Kunda BO,644,1
263148,Bhanga BO,644,1
263148,Darau BO,644,1
263148,Deoria BO,644,1
263148,Gokul Nagar BO,644,1
263148,Kunwarpur Sisaya BO,644,1
263148,Lalpur BO,644,1
263153,Chattarpur BO,644,1
262405,Ghusari BO,644,1
262405,Lamakhera BO,644,1
262405,Nakulia BO,644,1
262405,Pandari BO,644,1
244713,Shivrajpur BO,644,1
244713,Spinning Mill Kashipur BO,644,1
244713,Sultanpur BO,644,1
263148,Manua Patti BO,644,1
263148,Narayanpur BO,644,1
263148,Pratappur BO,644,1
263148,Shantpuri BO,644,1
263145,Haldi Udham Singh Nagar BO,644,1
263145,Patharchatta BO,644,1
246149,Shivrajpur BO,640,1
263126,Padrani BO,639,1
263126,Pania Mehta BO,639,1
244716,Anandnagar BO,639,1
244715,Chhoi BO,639,1
244715,Karanpur BO,639,1
263001,Nalni BO,639,1
263001,Pangoot BO,639,1
263136,Babiyar BO,639,1
263136,Banana BO,639,1
263136,Chanfi BO,639,1
263137,Gagar BO,639,1
263132,Joshyua BO,639,1
263132,Kainchi BO,639,1
263137,Kashialekh BO,639,1
263132,Mehragaon BO,639,1
244713,Maldhanchaur BO,639,1
263126,Amritpur BO,639,1
263126,Damuadhunga BO,639,1
263126,Harishtal BO,639,1
263126,Okhaldhunga BO,639,1
263159,Dohania BO,639,1
263159,Don BO,639,1
263159,Gintigaon BO,639,1
263159,Patalia BO,639,1
244715,Chilkia BO,639,1
246121,Binak BO,640,1
246121,Chai Damrara BO,640,1
246121,Chamkotkhal BO,640,1
246121,Devrana BO,640,1
246121,Khera BO,640,1
246121,Kimsar BO,640,1
246121,Pokhri Malla Udaipur BO,640,1
246121,Sar BO,640,1
249306,Ganga Bhogpur BO,640,1
246127,Mathana Bichala BO,640,1
246127,Syalinga BO,640,1
246128,Bamoli BO,640,1
246144,Bawansi BO,640,1
246121,Yamkeshwar BO,640,1
246127,Hanumanti BO,640,1
246128,Saurkhet BO,640,1
246128,Simlya BO,640,1
246144,Mandai BO,640,1
246144,Manjhyari BO,640,1
246144,Mohan Sankari BO,640,1
246144,Paranda BO,640,1
246144,Paukhal BO,640,1
246144,Simlana Malla BO,640,1
246173,Amola BO,640,1
246173,Dhansi BO,640,1
246275,Basola BO,640,1
246276,Bara BO,640,1
246276,Baundar Khutinga BO,640,1
246277,Devlad BO,640,1
246277,Digolikhal BO,640,1
246277,Jaraukhand BO,640,1
246277,Kinath Talla BO,640,1
246277,Kingorikhal BO,640,1
246277,Patotiya BO,640,1
246277,Toliyun BO,640,1
246279,Gaulikhal BO,640,1
246279,Manjhera Malla BO,640,1
246279,Parsoli BO,640,1
246279,Sankarpur BO,640,1
244715,Simalkhalia BO,639,1
263134,Rinchi BO,639,1
263134,Sethi Belgaon BO,639,1
263134,Sunsyari BO,639,1
263134,Unchakote BO,639,1
